k,alpha,l_0,f_ref
40.42443845218538,0.07694850628693911,92.76568141752205,11.577407167845113
37.52495183095824,0.07037079146615331,92.8195263221861,10.959222101976092
43.135792398720426,0.07855877736728208,92.94494581420528,9.89955296418001
48.50648687138088,0.08907824895049991,92.88169849980947,10.398320258499128
37.49398349322278,0.06939485142899787,92.85793712712186,10.893316289437145
35.92045856024001,0.06520037925981571,92.93123370856895,10.374413252726937
47.9255236355167,0.09331954097472961,92.68885296617935,11.770437053797227
49.18455902340395,0.08885914997734988,92.92827886473029,10.345811697389369
44.484704001807515,0.0842867361326664,92.7678726002866,11.6080297389563
40.205901814557976,0.07532856368108048,92.82535911993669,10.900678113830361
48.5800029630947,0.0879021471911399,92.94651205232469,10.066468721776506
43.289553471051384,0.07946426463199813,92.89347186017338,10.340314971831598
34.2705419504917,0.061616537852762165,92.92253189403932,10.837768110017999
42.499140515888186,0.07903400356798711,92.84129997353047,10.489308074327967
36.34584626435047,0.06231883669580547,93.15879820217727,7.972820397088089
34.99780496614633,0.06395203138415248,92.92121377351239,10.107736517031572
38.33392897781323,0.0731876969386767,92.76273489766713,11.757062953001913
38.416470683420556,0.07140775226279651,92.8635252732361,10.499553222753795
48.78294629051447,0.08978018357152581,92.88300719546231,10.779010375736112
46.68811105555822,0.08480217224671373,92.90193951946885,10.985330039415198
43.34090578103988,0.08101010240649778,92.85571979308143,10.02273219522363
37.71798179781015,0.07476557780245371,92.58015897693222,13.590175747856831
34.77120416986118,0.06258241938383216,92.91341908660227,10.39165361602839
38.55380291073337,0.06865317918104497,92.9883537836685,9.828832262673462
38.64805914882238,0.07203639723540138,92.81505722128816,11.727092821102325
38.48083799102689,0.06907372258351152,92.9598004523539,9.959580019423651
41.677050313914464,0.07907211752006393,92.77087768579489,11.979060478869268
49.568901086111715,0.08707584904738373,93.06352909940833,8.981411767521832
41.84403670760087,0.07828527543877911,92.83574074825775,10.804653024199512
41.310662092084854,0.07673351588844969,92.86962161086007,10.98003988461939
40.40916506175925,0.08003462101023306,92.58724691925687,13.43033635869045
46.13878201320425,0.08336530373169433,92.94506844471624,10.056801323158215
37.11261511522356,0.06906770807619697,92.8613187805054,10.098790863220763
34.34454949137681,0.0647784954321508,92.79300036269076,11.488315304998606
36.18522469205356,0.069695770384399,92.68155394954405,12.548828243620896
45.15599261792719,0.08251404751388257,92.89326948140906,11.007457626334208
47.97326746086025,0.08566477308373609,92.98538452032687,9.47283037752172
33.42209612820413,0.057053524063149084,93.1216870070954,8.674349975024427
35.08075417273821,0.0616411694394922,93.02844866125035,9.327056826751964
36.68450734406622,0.06344295968508468,93.0695877267194,9.418862697054141
49.79406343864865,0.09073854580742871,92.9283897631457,9.922311471679995
45.167493004775686,0.08590875263419208,92.76171523876285,11.051437764854432
39.03152701750111,0.0739991081406369,92.77950318676469,11.52838350063618
47.5663285641994,0.0877757580848527,92.89262505026073,10.307849251326306
45.32412679268916,0.0816543182172821,92.96444707814136,9.88709449873669
36.84832089926402,0.0702921711951834,92.75115402243824,11.81522072700594
39.073790507862405,0.07254081534567318,92.88158826761135,10.432520035927855
44.792030594610246,0.08038324536619036,92.98198339538894,9.637635706858617
35.00297402877561,0.05820101614975029,93.16814199140107,8.781079231650208
34.82528311358112,0.06523909085767442,92.83845269625655,10.57793652977761
36.43383520552546,0.06725738148195584,92.87089789946246,10.592633665239271
37.35255020250128,0.06789929533525386,92.88403571089181,11.178698838290646
36.81527442982603,0.0639699741472873,93.07336992713877,9.159498445835276
40.42443845218538,0.07694850628693911,92.76568141752205,11.577407167845113
37.03470803109982,0.06923853171133958,92.83108217711899,10.86527081517043
43.135792398720426,0.07855877736728208,92.94494581420528,9.89955296418001
48.50648687138088,0.08907824895049991,92.88169849980947,10.398320258499128
37.49398349322278,0.06939485142899787,92.85793712712186,10.893316289437145
35.92045856024001,0.06520037925981571,92.93123370856895,10.374413252726937
48.76955718511591,0.09215368595312183,92.79705354754468,10.935624762100298
49.18455902340395,0.08885914997734988,92.92827886473029,10.345811697389369
44.484704001807515,0.0842867361326664,92.7678726002866,11.6080297389563
40.205901814557976,0.07532856368108048,92.82535911993669,10.900678113830361
48.5800029630947,0.0879021471911399,92.94651205232469,10.066468721776506
43.247755154129955,0.07820602683856434,92.92420023179096,10.598812117304137
34.2705419504917,0.061616537852762165,92.92253189403932,10.837768110017999
42.499140515888186,0.07903400356798711,92.84129997353047,10.489308074327967
36.34584626435047,0.06231883669580547,93.15879820217727,7.972820397088089
37.295609450412464,0.06945514088806573,92.85535656278266,10.730040533052119
38.33392897781323,0.0731876969386767,92.76273489766713,11.757062953001913
38.416470683420556,0.07140775226279651,92.8635252732361,10.499553222753795
49.51619670457935,0.09099487675166597,92.88800194882666,10.776300658542246
47.03785162991805,0.08540286509073101,92.90288350974876,11.000569169574788
43.34090578103988,0.08101010240649778,92.85571979308143,10.02273219522363
37.6214692411588,0.07463281779200935,92.57764073900391,13.61319399944093
34.77120416986118,0.06258241938383216,92.91341908660227,10.39165361602839
38.55380291073337,0.06865317918104497,92.9883537836685,9.828832262673462
38.14843396889614,0.0713662437519969,92.80320196037586,11.849648191933788
38.4670619242162,0.06915312284917999,92.95440946992782,9.984265715503136
43.630818350556346,0.08195955024360374,92.81126737348323,11.42463616062747
49.568901086111715,0.08707584904738373,93.06352909940833,8.981411767521832
41.84403670760087,0.07828527543877911,92.83574074825775,10.804653024199512
41.310662092084854,0.07673351588844969,92.86962161086007,10.98003988461939
40.40916506175925,0.08003462101023306,92.58724691925687,13.43033635869045
45.59038473997952,0.08267790513491899,92.93301644072774,10.231372385926097
37.17729409558253,0.06927210924099482,92.85476323139314,10.233757779985728
39.2521068020159,0.07435980277974835,92.7788144308824,11.290217480378688
36.18522469205356,0.069695770384399,92.68155394954405,12.548828243620896
49.05739985746908,0.09129693241728758,92.81206892961922,11.739059648581257
48.1625484041826,0.08631865080002064,92.97343798092997,9.632735366936217
33.42209612820413,0.057053524063149084,93.1216870070954,8.674349975024427
35.08075417273821,0.0616411694394922,93.02844866125035,9.327056826751964
36.68450734406622,0.06344295968508468,93.0695877267194,9.418862697054141
49.79406343864865,0.09073854580742871,92.9283897631457,9.922311471679995
41.38143507196261,0.07660744351858041,92.87774996993508,10.285197834586022
39.01158023329136,0.07468736771047167,92.731322852834,12.045590003625565
47.5663285641994,0.0877757580848527,92.89262505026073,10.307849251326306
45.32412679268916,0.0816543182172821,92.96444707814136,9.88709449873669
35.26766266711223,0.06739543016258023,92.74769343679829,11.858107278988808
39.073790507862405,0.07254081534567318,92.88158826761135,10.432520035927855
45.409347251313335,0.0812481328979883,92.99252157545124,9.55283165596366
35.00297402877561,0.05820101614975029,93.16814199140107,8.781079231650208
35.4560967803507,0.06666280780745931,92.82230979779106,10.79909041420357
36.20842518532837,0.06680291001836473,92.87365363466382,10.528702159449105
33.774384350594815,0.061643500157221004,92.85965736979617,11.530668087881315
36.81527442982603,0.0639699741472873,93.07336992713877,9.159498445835276
40.42443845218538,0.07694850628693911,92.76568141752205,11.577407167845113
34.304341366877466,0.06414184659519297,92.8204149370518,11.230061050497971
42.82894034555082,0.07811624977709654,92.93622488644688,10.019534459982305
48.50648687138088,0.08907824895049991,92.88169849980947,10.398320258499128
36.742311117706315,0.06601706548495315,92.95154272379159,10.255940049185496
35.08694488170355,0.06262146079973772,92.97722476260758,10.158858578159855
48.76955718511591,0.09215368595312183,92.79705354754468,10.935624762100298
49.18455902340395,0.08885914997734988,92.92827886473029,10.345811697389369
44.484704001807515,0.0842867361326664,92.7678726002866,11.6080297389563
40.205901814557976,0.07532856368108048,92.82535911993669,10.900678113830361
49.27399129639841,0.0879886765198036,92.98340452074439,9.901213220032758
