k,alpha,l_0,f_ref
43.271320229773295,0.058829222137311364,61.90938870253478,8.972154056051611
43.510492475176505,0.0616149623784222,61.85480739993583,9.158517556173402
43.604844839124205,0.05819446877952075,61.969649322766465,8.805885614450721
43.55741551802522,0.06160471847984845,61.86350129347779,8.987296564665758
43.71300312625121,0.061066897605715396,61.879235137604454,9.224981340438694
42.981457056901405,0.060532197575609806,61.85961290196884,8.873639872678906
42.92263228395135,0.05607918476461737,61.98842520153667,9.031028066539754
42.95121117135603,0.058020953937660165,61.94498407202494,8.53488030144487
42.91732713708828,0.05976155820310678,61.88335583432257,8.9999050588513
43.32528512953575,0.05848846386846224,61.95992086935783,8.529637097525455
43.98579490459379,0.06234804161452173,61.875544150344865,8.953993819477416
43.06654660317667,0.05909867434738893,61.92557515667941,8.593924342253803
42.74125865059109,0.060064467356393696,61.86100808937588,8.838234917802703
43.39590985068445,0.05878183763074943,61.93468108772878,8.789257107718221
43.488614395000525,0.06054315102315808,61.88202812776437,8.92714552463686
43.94375122247139,0.060929898879226015,61.89180404150103,9.118185340887555
42.85016945168695,0.05785537949272626,61.9389841061945,8.353199786600598
42.98298428590202,0.05914531190044993,61.8839990153077,9.140298151483462
43.769122329701666,0.05834389724611101,61.99190106800005,8.317822243601151
43.706106412033776,0.06248355239297687,61.846411303339536,9.077171892473856
43.02542561506389,0.05960588349808993,61.88896441266818,8.899407011965447
43.01305564175348,0.05953326310356751,61.89361795719997,8.903063137002937
43.40948142783581,0.059991675295906564,61.902289798467415,8.828576961060195
44.147608894830284,0.06230828078331162,61.87296505595146,8.852078384402216
42.766180026021054,0.06096931763159079,61.835590853002834,9.231031955209966
43.32011259572671,0.06045393497315167,61.89530139940952,8.412977879729032
42.95815787037408,0.05938894079805684,61.910009105187285,8.46446998765663
43.41828753968198,0.0602724203613677,61.89593555786466,9.056155534790317
42.797160252926105,0.060761536729792856,61.8574981682001,8.766445122255742
43.14040140072801,0.0601699447080039,61.88252399973574,8.921652033770703
43.48001400115538,0.061552960933132846,61.869621394658054,8.667243988581564
43.59351732264148,0.059043815107721526,61.944567459182515,8.784714466348781
43.77642352973891,0.061002294825832436,61.8847016871088,8.893298039855464
43.49906602356952,0.060472145536203226,61.90361021718082,8.718973501455517
43.433093813683286,0.05949426048423997,61.935047923550464,8.541683027111509
43.508680502985236,0.06001926106741466,61.91328585187389,8.783937181277178
43.70127376687978,0.05912591778615375,61.94086338040711,8.888388246354209
43.32508723175292,0.060404822989553096,61.882894386640864,8.94849680703142
43.32315947613168,0.05977423044764694,61.92466378069726,8.290542179599981
43.51188617516171,0.05957552709167459,61.921596700704455,8.745825973554695
43.353262919909255,0.0598864935385987,61.9020512008556,8.985225663600938
43.567498981683265,0.06110775401375,61.880179794178765,8.797833785864366
42.40866311140674,0.05811481247189421,61.92278822090713,8.398561245168281
43.379821700776716,0.06205182311906307,61.852549500488536,8.74576205565389
43.77533745057343,0.06258018782200964,61.850282141760694,9.105698475900997
43.495396323217605,0.06092433355037129,61.89660266158426,8.74543766990752
43.2364456701191,0.061406102951091064,61.84189666955712,9.21806369324156
43.146375618392824,0.05757660987151932,61.953360253139195,8.658027776279024
43.55389681812645,0.06187698813093077,61.86237705322797,8.906031758029096
42.861894647058065,0.05777695439287587,61.933966786133766,8.764994964086059
42.92337863479334,0.05764314145246554,61.95652502624408,8.69435072345117
43.43092608581601,0.060201354894810453,61.91780973833826,8.36412338403872
43.024125769845746,0.06146204882869433,61.850543581022585,8.782275665104068
43.021235632508855,0.059414187549021516,61.90171514134275,8.784734268792965
43.237041105894605,0.061578136400425185,61.84999117073172,8.729306438601727
43.42097194821435,0.05972968801701117,61.926240707738636,8.404207834809277
42.96292052676434,0.0587438400514769,61.9089130571639,8.946217625149213
44.215164906907255,0.06349302969672292,61.849872770428306,8.68883708577437
43.19150802059444,0.058173924207665914,61.95851974565863,8.557761093745226
43.205042880095355,0.06014497315834427,61.87904812785312,9.021288062364375
43.4748479927248,0.06061173527454383,61.893686073052585,8.845830566225832
43.27661592302212,0.05900556080480391,61.90785973310284,8.911463711486627
43.510492475176505,0.0616149623784222,61.85480739993583,9.158517556173402
43.399174901717004,0.058810664734787584,61.941035194999714,8.798199083320645
43.55741551802522,0.06160471847984845,61.86350129347779,8.987296564665758
43.71300312625121,0.061066897605715396,61.879235137604454,9.224981340438694
42.981457056901405,0.060532197575609806,61.85961290196884,8.873639872678906
43.323955743119484,0.057950291195044294,61.955572475500524,9.09229739144855
43.0743464877261,0.056072826638227324,62.00675894202085,8.380338092098954
42.53361860275943,0.05895398774646625,61.878731928649465,9.20919712940159
43.35584010716434,0.05903398181240934,61.93900645723614,8.638122874537245
44.06405418819507,0.06266777619453566,61.87180673351176,8.976485503614843
42.91031480846801,0.05773619005065094,61.95824135446084,8.53655632427434
42.74125865059109,0.060064467356393696,61.86100808937588,8.838234917802703
43.34259741061999,0.05972020666461991,61.906261236297695,8.76913913889858
43.488614395000525,0.06054315102315808,61.88202812776437,8.92714552463686
44.093262837411636,0.060859224460563695,61.89642317675449,9.245483661396714
42.85016945168695,0.05785537949272626,61.9389841061945,8.353199786600598
42.98298428590202,0.05914531190044993,61.8839990153077,9.140298151483462
43.769122329701666,0.05834389724611101,61.99190106800005,8.317822243601151
43.706106412033776,0.06248355239297687,61.846411303339536,9.077171892473856
43.02542561506389,0.05960588349808993,61.88896441266818,8.899407011965447
43.01305564175348,0.05953326310356751,61.89361795719997,8.903063137002937
43.40948142783581,0.059991675295906564,61.902289798467415,8.828576961060195
43.986099535976,0.06218662841720765,61.8697417961091,8.84204370547432
42.93737967173986,0.0605211651923053,61.862272600628344,9.075149429843691
43.15296469136022,0.05980512086340965,61.88969768781987,8.773582598123161
43.06350431431539,0.06088498298523465,61.881742987797885,8.573017924003848
43.430372004806074,0.060569898941726194,61.88829571342683,9.05152554763623
42.77635030250644,0.060787432655955945,61.85725938215537,8.754341182342312
42.99808995738361,0.05958792255440621,61.89160868140638,8.882528718405906
43.453113707262084,0.062145528339419956,61.84883346718578,8.714120452702847
43.59351732264148,0.059043815107721526,61.944567459182515,8.784714466348781
43.76217130425353,0.06096368013691286,61.885958236716384,8.874345263069767
43.49906602356952,0.060472145536203226,61.90361021718082,8.718973501455517
43.61270274409465,0.05863005516270194,61.97216019871536,8.436020526029008
43.31449560284451,0.06059745704443694,61.888141939810694,8.783271330073813
43.70127376687978,0.05912591778615375,61.94086338040711,8.888388246354209
43.30613199130544,0.06043940954186374,61.88067765950922,8.959020585593183
43.32315947613168,0.05977423044764694,61.92466378069726,8.290542179599981
43.618133719540516,0.05987011768167792,61.9171648092247,8.785800039648022
43.35449317130567,0.05986543505321557,61.9023016947153,9.006462518822278
43.567498981683265,0.06110775401375,61.880179794178765,8.797833785864366
42.62060035765361,0.05828098503432967,61.92668391688531,8.467633245377545
43.4116037791438,0.06210788885848558,61.853427832397145,8.720628681224879
43.77533745057343,0.06258018782200964,61.850282141760694,9.105698475900997
43.774873595385124,0.06060545260584101,61.92391704840903,8.72359165738671
43.151632478793594,0.06025424033549442,61.88366876204623,8.906494882760455
43.47349143404749,0.059436003397627925,61.92303586298629,8.773363670055172
43.596114379821735,0.062261725605397694,61.8509805721166,9.018646686438595
42.861894647058065,0.05777695439287587,61.933966786133766,8.764994964086059
42.92337863479334,0.05764314145246554,61.95652502624408,8.69435072345117
43.43259791282563,0.06020103832720587,61.91801410322476,8.36087679586767
43.024125769845746,0.06146204882869433,61.850543581022585,8.782275665104068
43.02197878251078,0.059940760488825975,61.88855723889123,8.784102080380045
43.33783552244734,0.06198073687165594,61.83154893812762,8.820082633663487
43.500251214583514,0.05947346639347076,61.936109423833365,8.366769088590253
42.99587711081795,0.05890162319372174,61.907657167736694,8.897017875161161
44.16107734139111,0.06302346253700056,61.86048756496623,8.6992101183806
43.178369914361454,0.05812168926235362,61.95979328719508,8.550738544695953
43.40238009053294,0.05977430191724952,61.89858894182851,8.926975512700603
