k,alpha,l_0,f_ref
33.818614308659605,0.06418292863367603,90.97838977814612,41.7471026106944
33.66404151177742,0.06479408922342966,90.90199219961661,42.71821276922246
33.993850702867064,0.06515330168670089,90.93782525006444,42.006103886396204
33.70705166231692,0.06226692042354898,91.05437471406638,41.36774792282138
33.13717229327438,0.06155938588089993,90.97807313475883,42.758186171015
33.436611071775914,0.056808964047956254,91.3417272016808,38.344375897505245
33.41549420248096,0.05705589014310984,91.31368894474495,38.988758095543616
34.076853099411096,0.05951132361372686,91.27383617826261,39.13404698573116
33.51748984957528,0.05419734514432585,91.57063740355275,35.089680861949844
33.72648661871962,0.06102091444648841,91.16356885734415,39.96602117608324
33.83592397573271,0.06490959407121298,90.92787564792856,42.65312370118449
33.634328046341714,0.06298023785595266,90.9898488619541,42.35650435288091
33.13536565318477,0.05249869048055492,91.53270019038345,37.10087820409343
34.0081601429656,0.06522957823327949,90.95445867141635,41.6217019865795
34.14056531503045,0.06743053038920825,90.8434508025443,42.6115403642648
33.531526871892424,0.06460097982322924,90.83052558835597,44.614608052721266
33.662640290624395,0.05571173169461813,91.45126784541988,37.20022656710139
33.30719789450953,0.054420254751089116,91.41956310454405,38.62726895167434
34.12884047549298,0.05958029961492787,91.36661156943116,36.660161540585804
33.51984089383154,0.059690381650894186,91.22566528538012,39.140802331375305
34.296706742324446,0.06720751895479694,90.86005815708869,43.56213179602707
33.90733398478106,0.06442453077028427,90.92147736429553,43.26463723955368
33.52820830198198,0.056923050205201386,91.36544602122014,38.138205042366124
33.857537102657226,0.06296527722996224,91.05499631658203,40.70311673125955
34.22782248612109,0.058114871511079434,91.43734850062859,36.44503312560187
33.365436799378294,0.0552626845445091,91.41696881744923,38.029540760101234
34.46472475930322,0.06815100698506563,90.84108922523626,43.14100774661748
33.848546936431966,0.06811047540291261,90.69794149568943,45.301265921056896
33.63348267755723,0.049269963122153836,91.85932597975389,32.758786339725646
33.594906618295205,0.0598701462722124,91.18842717700014,40.02035494873096
33.60903155487758,0.0611450354827198,91.12265082042012,40.295657468624555
33.44726408466113,0.05564604284819091,91.42960234670386,37.63095323808864
34.06757412614446,0.07127214947144588,90.54074756243936,47.3075163304132
33.28101851059292,0.057298211766782764,91.28831992933877,39.47354766845499
34.15801817286796,0.06879312032660355,90.72109877263227,45.020003198697594
33.440771730199224,0.055959142011605054,91.41497055700867,37.37528815764705
34.26173143799882,0.06781992819690583,90.75467252611472,45.06624845706754
33.45468030504376,0.05792058997785333,91.29331734500785,38.65434827013442
34.003555006212935,0.06539382212933195,90.93153767208972,42.16392654186181
34.38630556455624,0.07229885828008036,90.56615035889853,46.40064698657748
33.921604254787184,0.06987668191224433,90.62663531212208,46.16265481121475
33.826460608941666,0.05995465016687385,91.26252470984404,38.325279293496195
33.633752712129805,0.06484271942641534,90.84733238778551,44.33914020889989
33.599383544361615,0.05955505787776633,91.23797249366513,38.444800118450104
33.95494734094382,0.06758974119989085,90.76801609468367,44.83502680916012
33.56461207464471,0.059098934679404656,91.17892427470618,40.918771094996
33.87844820546543,0.05625930880677977,91.51954688826689,35.53328389555478
33.26673274141875,0.06085909989960159,91.06183232527985,41.81687145717595
33.36444820108288,0.060967555813180065,91.0888221184001,40.80494549203275
33.65356920750559,0.05927190949625969,91.2504420301718,39.13807141466763
33.81589674306576,0.06352031734101142,91.00998780433078,41.49704201186281
33.584817054963274,0.05456804544432057,91.52948544475863,36.2629546057392
33.71666107579926,0.06167918299485136,91.15688751949973,39.08876250630443
33.365423579708654,0.06446484670428293,90.83615543524226,44.35714681703035
33.35996469967115,0.054883310050157286,91.44428611183699,37.639447160624194
33.79945145060536,0.06277779379082846,91.03363801107412,41.655006101384856
33.477347088146765,0.06574554939480255,90.7675308679638,44.79750280142711
33.78947983623187,0.06331601437417543,91.02641361393479,41.28654518177193
33.63028827562222,0.06519884048999082,90.86730300260594,43.15550933534147
33.66715730620344,0.06034764702168686,91.16362018685295,40.14615922707948
33.70705166231692,0.06226692042354898,91.05437471406638,41.36774792282138
33.12110498845791,0.06223402896496591,90.93635262992647,43.14855506636138
33.436611071775914,0.056808964047956254,91.3417272016808,38.344375897505245
33.41549420248096,0.05705589014310984,91.31368894474495,38.988758095543616
34.076853099411096,0.05951132361372686,91.27383617826261,39.13404698573116
33.51802429070364,0.05544602628714797,91.49221808515819,36.01058480644477
33.655193823247046,0.05941785793492943,91.2562849280159,38.84522538097304
33.437032859851925,0.06285334533867291,90.98293018013582,42.34362565921621
33.58924358233085,0.06377442710021292,90.92599979570892,43.05755184277698
33.15224973334529,0.05277336482061555,91.51949980992703,37.2146656616759
33.9126999486216,0.06466687079862207,90.96828323447384,41.64683042876317
33.944133079964445,0.06651791978445934,90.83928205303377,43.257586713990584
33.49981165233967,0.0612304790176388,91.05600888346463,41.98606759014765
33.662640290624395,0.05571173169461813,91.45126784541988,37.20022656710139
33.31514836192808,0.054086426027461665,91.44020735808526,38.434105554382924
34.02849653047648,0.060423734044899646,91.27655337908547,37.99644542670366
33.51984089383154,0.059690381650894186,91.22566528538012,39.140802331375305
34.296706742324446,0.06720751895479694,90.86005815708869,43.56213179602707
33.884740910702696,0.06419693734888218,90.91911516447824,43.52308843828066
33.66661761407061,0.05833490710420385,91.32163469879035,38.2306054215253
33.73812657751175,0.06109620575932281,91.14283069938728,40.05436055572965
34.174148250100245,0.05985695250128004,91.31629211829436,37.81374353840058
33.365436799378294,0.0552626845445091,91.41696881744923,38.029540760101234
33.848546936431966,0.06811047540291261,90.69794149568943,45.301265921056896
33.63348267755723,0.049269963122153836,91.85932597975389,32.758786339725646
33.594906618295205,0.0598701462722124,91.18842717700014,40.02035494873096
33.60903155487758,0.0611450354827198,91.12265082042012,40.295657468624555
33.44726408466113,0.05564604284819091,91.42960234670386,37.63095323808864
34.06757412614446,0.07127214947144588,90.54074756243936,47.3075163304132
33.28101851059292,0.057298211766782764,91.28831992933877,39.47354766845499
33.87333686624642,0.06938912208578561,90.60972510039905,46.764063822407124
33.29965777758142,0.05732192928293175,91.30278608680493,38.46498533731065
34.26173143799882,0.06781992819690583,90.75467252611472,45.06624845706754
33.45468030504376,0.05792058997785333,91.29331734500785,38.65434827013442
33.95197790238741,0.06519222569549774,90.93084826888092,42.275172822484606
34.2302055363634,0.067523749492232,90.83429410739495,43.57196726874207
33.698931719292176,0.06310676179667442,91.01083851497857,41.949667427271265
33.826460608941666,0.05995465016687385,91.26252470984404,38.325279293496195
33.633752712129805,0.06484271942641534,90.84733238778551,44.33914020889989
33.64708668149018,0.0603333430534662,91.1969116888736,38.93231653605819
34.067634439767254,0.06869180506467108,90.71990712019233,45.329214480633844
33.56461207464471,0.059098934679404656,91.17892427470618,40.918771094996
33.87844820546543,0.05625930880677977,91.51954688826689,35.53328389555478
33.32835639111672,0.06115991231420005,91.05312834642385,41.8674823778189
33.369838847970094,0.061584044880269806,91.05767978966608,41.009993918255574
33.65356920750559,0.05927190949625969,91.2504420301718,39.13807141466763
33.6994951893583,0.06245216513338175,91.05719008881762,41.16405929433813
33.584817054963274,0.05456804544432057,91.52948544475863,36.2629546057392
33.7595460142645,0.06150652831380921,91.17334447764145,38.93854241413531
33.365423579708654,0.06446484670428293,90.83615543524226,44.35714681703035
33.41987013353919,0.05462244360865833,91.49233640066151,36.669793384848404
33.8261343299279,0.06358978760463682,90.9828201339822,42.27630269083931
33.477347088146765,0.06574554939480255,90.7675308679638,44.79750280142711
33.83599673984243,0.06435858276716248,90.97160873913579,41.78344462986383
33.618526660009564,0.06555730481093189,90.84270910939439,43.36212264397063
33.66715730620344,0.06034764702168686,91.16362018685295,40.14615922707948
33.80498578847677,0.06476284369133946,90.91292226031563,42.77643622651288
33.12110498845791,0.06223402896496591,90.93635262992647,43.14855506636138
33.436611071775914,0.056808964047956254,91.3417272016808,38.344375897505245
33.45986860300556,0.05785014102204568,91.27386682359368,39.34708722901105
