k,alpha,l_0,f_ref
42.77833091646712,0.05986807735051808,60.731064762824275,32.095630752705425
42.797528652283724,0.10299916969150189,58.51674102847774,75.38400760841587
42.671728558938405,0.07924744866451348,59.678668672022546,52.94619316561925
42.76664903693723,0.07859305464053847,59.699554693152365,53.481196310525846
43.163385520483274,0.06700832999813712,60.46497209810158,35.91511995048793
42.83585030475666,0.0857474084384682,59.41396226332283,57.58638700233669
42.616756989039786,0.04272879560665362,61.47411074023616,21.267784314732594
43.079145281606216,0.06203752043493732,60.66861840522448,33.15212449630464
43.245865005136665,0.08897698039989849,59.36709999241727,57.03720971622017
42.67763575506371,0.10205761013299693,58.59213547230884,72.809520314441
42.96287930764197,0.1031408516716665,58.590848846675776,72.75100958039847
42.191875935514766,0.08939401208897582,59.207546731809295,59.48248449016308
42.73176709650316,0.026636300774702637,62.208448441520844,10.650702806216579
43.059271935043185,0.09714629453709288,58.93575101992959,65.18391435003916
42.940207333219085,0.11252798808688251,58.126912273831856,81.8123003226086
42.57308219629508,0.09418248658042008,58.845488716686475,70.75824119309732
42.89991523571137,0.059593036148618085,60.693382747440744,34.120790663852695
42.88706628170227,0.1107806117772299,58.25032175135376,78.40600105561735
42.794125773322925,0.09817526059453238,58.847416778226474,67.25590817742122
42.6731865390748,0.06751059617781525,60.29374411480538,40.93791557779051
43.16753793027604,0.035249527285376815,61.959400258541926,11.390784732128651
42.63026778591596,0.06099595083766898,60.55754539906613,37.29208678997893
43.05925539148239,0.06001280376467839,60.73404668602585,33.19140978669118
42.9307085596454,0.11606548036632672,57.998001241528776,83.62704983681732
42.17322750538637,0.08342604065407808,59.38449644065074,58.825320274391856
43.187485521353814,0.10506516442007735,58.62191416116194,70.16463352755027
42.836217785789685,0.06386556864228288,60.511587015832596,36.60108420640366
42.720111995886846,0.09239640591553251,59.00006378234535,66.50066774990329
42.84112030492152,0.11001311840104458,58.26788937573797,78.2278521248275
42.50948041356707,0.043797027299240156,61.337559058679304,25.241416267108175
42.83500324463727,0.04943823902024603,61.17551713426316,26.002183396802838
42.97662807996747,0.05218119867840023,61.037388191620074,28.843326747472467
42.66561418277257,0.06121706057737504,60.52065438765188,39.12036135868624
43.24548310016768,0.11369079622332871,58.155206836062256,80.2479583822834
42.72248324095928,0.04131043002632158,61.56609336457722,19.264181229652284
42.840277577221045,0.11018327658568802,58.11184467697994,84.70756630796117
42.85841810728332,0.09597266491718304,58.97395628767285,64.77150535969302
43.02405836631414,0.0920176253741186,59.13006121097284,62.59712229243112
43.21672730517526,0.08341407532303743,59.58883655040951,53.64221338325161
42.566997466686665,0.04623498400951659,61.315454435401946,23.264616990397954
43.463302689770785,0.046610920747255175,61.39461234379596,22.079823250091035
42.78227568093333,0.03934638578769507,61.54961615004544,22.359976904429768
43.205912779200034,0.1123313615851024,58.22351498592796,79.05417425739994
