k,alpha,l_0,f_ref
33.52564386428385,0.038087742991873216,89.9310020934919,105.62403748777632
33.170824121931986,0.04747183166510914,88.37618373536385,143.6119354420626
33.66044132909205,0.059293286326209935,87.2561366421559,166.62225119580427
33.998373249849436,0.03680167714896025,90.62748522043069,85.15966586890369
33.73515121740886,0.047795107446005396,87.23672740514515,185.03792366536703
34.040687899019076,0.04359210151723762,86.77911058720457,208.63714122391463
33.71565947121547,0.023024567785014348,88.49045424224306,178.51168650373768
32.996006734904824,0.023331990530317155,89.17608116006365,151.31715134778736
33.51407688319432,0.04417682534293786,87.52778306496725,178.78703772063716
33.854577044423614,0.04215092581414631,87.28854324757289,191.732106308068
33.92432442179133,0.08203101271817417,86.96238970451742,145.2073749679466
33.51943071962801,0.021706320183806724,89.0812987380608,159.6555887155249
33.22828931853292,0.0879404598881399,86.3700837991636,153.63251732286733
33.343628448643436,0.06480312739634589,87.87533038051404,135.6969755952577
34.11698015676456,0.04165316569028428,86.99386469146442,204.77709970577794
33.692953601902175,0.025020793825164055,89.99613860101086,123.61545380471023
33.106960629230635,0.03153377808558648,86.88865171388088,216.89984095520884
33.55322139216374,0.04052892315755084,86.35282366460083,224.67809020477964
33.57226433626765,0.030345551522989733,89.84080417580316,120.29192324952979
33.57457392071511,0.02292812104273295,86.70687445056001,238.67546123206066
33.45789191175847,0.05058211421065001,86.5783182248017,202.0536915993613
33.29532838944717,0.05131783157045643,87.3254443300879,174.12760299740745
33.32871051081197,0.08134887111806885,86.9329114191875,144.53010281260413
33.66126056651591,0.033206728644322565,89.06160219752185,143.30806201189057
33.48344242307264,0.026669979197357977,88.28951886588854,178.99145349667666
33.50222061560699,0.0352039226944076,88.13852253561267,171.77464132619158
33.24535914374083,0.04167587812049292,89.16683353382068,125.01558918917009
33.95534163915396,0.06361048607389529,86.29602731275652,196.44634680059102
33.87428620099848,0.030198281438353104,90.26487357353265,107.93884699910312
33.96407482572352,0.04350521737117354,86.67290300922039,212.33141795419917
33.533871976384916,0.035430974408930296,89.67223894673118,118.64121900124934
33.69462870969481,0.05321280906020466,87.89643578027511,153.4557805232931
33.31196838405271,0.02789997403033396,90.94513998730244,86.33028835752307
33.4937369252253,0.03915442403548074,86.52515988416718,220.37064474021608
33.73512100843987,0.07380399211675938,86.27291341703756,179.96748339886273
33.2676309275824,0.03642793801833145,89.2574141361194,130.4935490893504
34.0394510831205,0.02894074073337658,90.49177594922192,102.07390984692115
33.52356797704522,0.057229513143167814,88.39595509221618,129.61800895556206
33.58171501367875,0.05308985080331033,88.68079380115365,126.04200015596544
33.50345491712921,0.02394822831441071,88.32515200795415,181.54257925179851
33.44707151313705,0.028120389438338625,88.07894498041573,183.13219185100087
33.54845112136256,0.02546969419315803,88.53370882289029,172.5358190876185
32.936692112211446,0.04572409546247533,87.09248866487724,188.20066495022692
33.53430364780169,0.045943839759449684,87.08560863891609,191.97581530650314
33.75382395747055,0.030689010974160186,86.67965018924518,229.62573334629826
33.656225987223465,0.037117315172466,89.07178011422195,137.13472533167968
33.699403567872906,0.030845124172500713,89.84968793449606,119.67042396725664
33.3555610789351,0.07301295653151095,87.1432452516876,149.11128993008026
33.840470131466155,0.025564193868115398,91.3930998764507,75.99490273466301
33.47173023285225,0.03551619939054343,88.3071276775228,164.80330707134243
33.54698613748463,0.036366222740337614,88.77960018723786,147.7537645342086
33.67765011458644,0.048016448598633577,88.11301567128882,154.57897951593102
33.72869094115849,0.05677345756579629,86.61824106742112,192.84294408512625
33.525767923142176,0.025495337372971428,88.93639791133369,158.03761597990376
33.891795251633354,0.052706931780191514,88.65770908035904,129.27626703317884
33.54159345903724,0.03916830823177999,86.54617906330891,220.01428435666332
33.70467360535238,0.04735869202574995,87.82385256799992,164.8629847032414
33.56157641952007,0.05173914183683748,87.1976923794796,179.52225931140265
33.896150515936014,0.04435543900509009,87.48231124164812,182.04889873212093
33.40813940265736,0.03826644008814564,86.76677611713521,212.5962104669922
33.57701905976523,0.0273602385581348,86.8205145815079,228.19321228891053
33.39031546183962,0.026674164655078235,89.75369694583996,128.67179551353456
33.53646453879018,0.037736882976851224,89.7768176500988,111.50440141601621
33.170824121931986,0.04747183166510914,88.37618373536385,143.6119354420626
33.66044132909205,0.059293286326209935,87.2561366421559,166.62225119580427
33.998373249849436,0.03680167714896025,90.62748522043069,85.15966586890369
33.735050152763996,0.04790361631456088,87.22900012392056,185.14086765366085
34.05635913513181,0.0445178695750308,86.60151997106688,213.4916546459481
33.717706160879665,0.022923126007077334,88.50192612510132,178.2848380797249
32.996006734904824,0.023331990530317155,89.17608116006365,151.31715134778736
33.32987155657886,0.03322395922747838,88.33669107214921,165.954880212476
33.854577044423614,0.04215092581414631,87.28854324757289,191.732106308068
33.92432442179133,0.08203101271817417,86.96238970451742,145.2073749679466
33.51967227814203,0.02069247863248426,89.15139145421733,158.79240127042613
33.40932023054417,0.07470481631521794,86.63556808812106,164.64535224859642
33.343628448643436,0.06480312739634589,87.87533038051404,135.6969755952577
34.01126068517606,0.04185370804209963,87.11258760203636,199.52140819900387
33.6900325502613,0.023444284219747195,90.18715372129076,119.36359729057412
33.09495093723603,0.031849254199712414,86.822807177103,218.59073689926626
33.55264053628007,0.04100772029115636,86.34319237050627,224.297317721676
33.400176403613365,0.03768718307475823,89.21295600634284,130.28866135492072
33.57457392071511,0.02292812104273295,86.70687445056001,238.67546123206066
33.45789191175847,0.05058211421065001,86.5783182248017,202.0536915993613
33.31658087273154,0.048068898510658806,87.4309763607095,175.38874662909345
33.38228829927284,0.07115021097485136,87.33513776712547,145.8877494752549
33.66126056651591,0.033206728644322565,89.06160219752185,143.30806201189057
33.48344242307264,0.026669979197357977,88.28951886588854,178.99145349667666
33.50222061560699,0.0352039226944076,88.13852253561267,171.77464132619158
33.297108290187225,0.03812141950258695,88.998073309771,136.34945742157728
33.95534163915396,0.06361048607389529,86.29602731275652,196.44634680059102
33.83188867366926,0.031843590618110526,89.94271125317162,116.27785422038545
33.96407482572352,0.04350521737117354,86.67290300922039,212.33141795419917
33.51038716242349,0.03551891541201154,89.63564773156125,119.68669928455049
33.69462870969481,0.05321280906020466,87.89643578027511,153.4557805232931
33.31196838405271,0.02789997403033396,90.94513998730244,86.33028835752307
33.4937369252253,0.03915442403548074,86.52515988416718,220.37064474021608
33.73512100843987,0.07380399211675938,86.27291341703756,179.96748339886273
33.2676309275824,0.03642793801833145,89.2574141361194,130.4935490893504
34.0394510831205,0.02894074073337658,90.49177594922192,102.07390984692115
33.511179404577796,0.05526745394008554,88.477982371301,129.68534277438636
33.61666917595998,0.045244010811279496,88.63112276621088,139.73449602457737
33.50345491712921,0.02394822831441071,88.32515200795415,181.54257925179851
33.44707151313705,0.028120389438338625,88.07894498041573,183.13219185100087
33.54845112136256,0.02546969419315803,88.53370882289029,172.5358190876185
32.936692112211446,0.04572409546247533,87.09248866487724,188.20066495022692
33.53430364780169,0.045943839759449684,87.08560863891609,191.97581530650314
33.75382395747055,0.030689010974160186,86.67965018924518,229.62573334629826
