k,alpha,l_0,f_ref
42.771421909357464,0.0721031696083599,60.07869796564707,45.31874859235511
42.674072548376515,0.046207927277645444,61.34285581349341,23.017092511629695
42.79407310309552,0.05138893881964712,61.06225398275208,28.660209592530357
43.148080046267424,0.11632617679901729,58.055533163687535,82.05784832652078
42.726111459985134,0.07123567543363864,60.17157397180499,42.46998766550205
43.27059539531013,0.11858164183900269,57.86850972463031,87.6692256066632
42.70910225451047,0.07027440680316795,60.15846652602901,43.588854328662684
43.12444853396791,0.06573805873710052,60.48449179406427,36.787732607033846
43.35656556976485,0.05363540199114139,61.13191721921301,24.96686006851822
43.20721271072176,0.11675275606587171,58.01126885286418,83.48440697520556
43.03755433055419,0.09378525278859218,59.0215763274944,65.85126694568223
43.03405010014484,0.04504595691081962,61.36440129767689,24.486029103859426
42.761217268069416,0.05169486673962992,61.0809438371092,27.838469656282726
42.56387083741539,0.04304609414440905,61.44798164776185,22.376085489491864
42.671357908219676,0.047825683399465274,61.25897675033797,24.27327060625942
42.89783711339724,0.05353214407224298,60.920783301626116,32.70210219938165
42.944949621432656,0.0730495759253196,59.999092661569925,48.10258356373394
42.755451211997006,0.08300128703206974,59.51307235554456,56.52747065327513
43.158759544199135,0.055969566369790856,60.90552427082142,31.015353781711863
42.707287087018656,0.07872044874469214,59.75455634211025,50.94800614313653
43.06570690320798,0.09445634677027541,59.09609699657445,61.935411239970335
43.0603395775096,0.059134232393150896,60.75114571931037,33.22421206839638
42.87285208387199,0.052630645203824496,61.01404971931347,29.50815616661161
43.20814072022326,0.10339032276971591,58.65426111662585,71.2845453584352
42.97399290253687,0.0901277420747198,59.25205769145164,59.923307440208006
42.85758048502897,0.08937681820612414,59.29023744627388,59.04396853919495
42.94484463115207,0.06616147507959699,60.3545338020656,41.39372246230103
42.7367668539836,0.057175661142196035,60.795001397334325,32.78453189211286
43.279212623840905,0.10759886661273967,58.528894968438294,72.25596153756089
42.82700100827566,0.06086925188868868,60.6561637133196,34.39597677770324
43.062556580247055,0.11747651106382909,57.998388500754984,82.93798901253194
42.66548141460194,0.07658901932909243,59.83504639836298,50.03883562036768
42.97954376647314,0.04561883458930483,61.49102230419649,18.66352990359107
42.89080018254177,0.07855826655987631,59.845218928293214,48.32951311830672
42.80477463919975,0.06660935212443678,60.31653119597457,41.7716309450933
43.1125510036863,0.10221481714993122,58.741499789648444,68.5916490954101
43.30422882617768,0.07793801488885144,59.95574068781983,45.45053663868001
42.58746701701736,0.08658968228550533,59.29321988588512,61.31894977495398
42.73488773450801,0.1188706301432601,57.819654922199774,87.56307424782187
43.03250051707346,0.11984526970908979,57.87668491309629,85.13845458705919
42.735920506937816,0.09150770483292471,59.099605392927636,63.91732073442655
43.22244559943151,0.09425280038074048,59.0145997472759,66.64754968325138
42.805818708054694,0.04796266966074832,61.329000471374314,22.123099657210172
43.046625571006004,0.11129275290410078,58.264428890157426,78.01946692106145
43.0422091077939,0.02543364603899484,62.399333347195636,5.589949237134817
43.19748313977759,0.05487644685320165,61.02003680832626,27.75935024938778
42.680142849509174,0.041757187137979115,61.546324371211306,20.011929267748137
43.31753285705858,0.10536725325992112,58.70050581324194,67.38474029870483
43.07605755948407,0.09565673994135719,59.05670369382,62.56895536906139
43.0840428055948,0.08128709395975521,59.78258937223591,48.28566475683481
42.89901816561721,0.056889515096980585,60.88932674417573,29.946755748750405
42.7673155408674,0.07688399132854094,59.80208730893963,51.75945944869253
43.02261657001806,0.06320464181451471,60.60639882918027,34.73160398037038
42.49460020212998,0.061669095249121154,60.54272094620348,37.111347086103265
43.4804789652201,0.08256081134347995,59.76174301693331,49.02425690736679
42.67339322963172,0.07547169359316708,59.970902628759895,45.92237309336353
42.771421909357464,0.0721031696083599,60.07869796564707,45.31874859235511
42.67549094735154,0.0453626500060876,61.3866826083289,22.36073969175911
42.79407310309552,0.05138893881964712,61.06225398275208,28.660209592530357
43.148080046267424,0.11632617679901729,58.055533163687535,82.05784832652078
42.716623730653644,0.07400636278740087,60.04723132089077,44.39789038367847
43.27059539531013,0.11858164183900269,57.86850972463031,87.6692256066632
42.72524590765881,0.0681090133379612,60.27330365656891,41.23568334736639
43.12444853396791,0.06573805873710052,60.48449179406427,36.787732607033846
43.01745117636539,0.05076012883439503,61.194799930894746,24.623597459294402
43.20721271072176,0.11675275606587171,58.01126885286418,83.48440697520556
43.1966379747349,0.09986654880560115,58.744411794034214,71.10914392123959
43.03405010014484,0.04504595691081962,61.36440129767689,24.486029103859426
42.655046933506796,0.05464958992224778,60.88152613762742,32.300165466261234
42.448959086386694,0.03365517052904419,61.88197142643427,15.458327490471653
42.671357908219676,0.047825683399465274,61.25897675033797,24.27327060625942
42.89783711339724,0.05353214407224298,60.920783301626116,32.70210219938165
43.032142135761134,0.07705556399174979,59.80163756995094,52.04060208972564
42.755451211997006,0.08300128703206974,59.51307235554456,56.52747065327513
43.158759544199135,0.055969566369790856,60.90552427082142,31.015353781711863
42.66395416459042,0.07486900882923331,59.97181777605546,45.928201404285325
43.065390635880355,0.09443650931331735,59.09707807154617,61.9146519447045
43.01566493996583,0.05851260423841141,60.789412103969866,32.316588142792604
42.92414316915766,0.05322963933321779,60.99458052453309,29.778543659578766
43.20814072022326,0.10339032276971591,58.65426111662585,71.2845453584352
42.97399290253687,0.0901277420747198,59.25205769145164,59.923307440208006
42.85758048502897,0.08937681820612414,59.29023744627388,59.04396853919495
42.951231723986226,0.06623529422482012,60.36177578522837,41.020394613324726
42.7367668539836,0.057175661142196035,60.795001397334325,32.78453189211286
43.279212623840905,0.10759886661273967,58.528894968438294,72.25596153756089
42.64116639474356,0.05422260042241248,60.92891152342202,30.09128249445034
43.062556580247055,0.11747651106382909,57.998388500754984,82.93798901253194
42.66548141460194,0.07658901932909243,59.83504639836298,50.03883562036768
42.97954376647314,0.04561883458930483,61.49102230419649,18.66352990359107
42.89080018254177,0.07855826655987631,59.845218928293214,48.32951311830672
42.813224890468824,0.0635536555429684,60.46588067542842,39.053760033076884
43.1125510036863,0.10221481714993122,58.741499789648444,68.5916490954101
43.30422882617768,0.07793801488885144,59.95574068781983,45.45053663868001
42.58746701701736,0.08658968228550533,59.29321988588512,61.31894977495398
42.73488773450801,0.1188706301432601,57.819654922199774,87.56307424782187
43.03250051707346,0.11984526970908979,57.87668491309629,85.13845458705919
42.735920506937816,0.09150770483292471,59.099605392927636,63.91732073442655
43.244170613255015,0.09608305312324991,58.92612177508702,68.31803119352487
42.805818708054694,0.04796266966074832,61.329000471374314,22.123099657210172
42.93423661654198,0.10763515925663855,58.46310271241948,73.17717938132472
42.93357779540357,0.035786678165526886,61.90747045799515,13.187625919694247
43.19748313977759,0.05487644685320165,61.02003680832626,27.75935024938778
42.6843540890264,0.03866950955041535,61.687479614097846,17.927113056528235
43.314386723198766,0.10525712529281586,58.704282224302325,67.33998259679058
43.11287378467945,0.09820332171884895,58.94616503150137,64.47320818858293
42.98964007037711,0.08022748572799894,59.79442057992574,48.68107658502295
42.87713639027907,0.05297286498495565,61.11041398518543,25.305990296647877
42.7673155408674,0.07688399132854094,59.80208730893963,51.75945944869253
43.02261657001806,0.06320464181451471,60.60639882918027,34.73160398037038
42.49460020212998,0.061669095249121154,60.54272094620348,37.111347086103265
43.4804789652201,0.08256081134347995,59.76174301693331,49.02425690736679
42.67339322963172,0.07547169359316708,59.970902628759895,45.92237309336353
42.771421909357464,0.0721031696083599,60.07869796564707,45.31874859235511
42.67549094735154,0.0453626500060876,61.3866826083289,22.36073969175911
42.79407310309552,0.05138893881964712,61.06225398275208,28.660209592530357
43.148080046267424,0.11632617679901729,58.055533163687535,82.05784832652078
