Format Version,1.24,Take Name,Take 2024-02-14 04.05.12 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.05.12.771 PM,Capture Start Frame,396467,Total Frames in Take,1977,Total Exported Frames,1977,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
266,2.216667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
267,2.225000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
268,2.233333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
269,2.241667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
270,2.250000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
271,2.258333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
272,2.266667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
273,2.275000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
274,2.283333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
275,2.291667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
276,2.300000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
277,2.308333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
278,2.316667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
279,2.325000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
280,2.333333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
281,2.341667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
282,2.350000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
283,2.358333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
284,2.366667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
285,2.375000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
286,2.383333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
287,2.391667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
288,2.400000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
289,2.408333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
290,2.416667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
291,2.425000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
292,2.433333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
293,2.441667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
294,2.450000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
295,2.458333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
296,2.466667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
297,2.475000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
298,2.483333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
299,2.491667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
300,2.500000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
301,2.508333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
302,2.516667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
303,2.525000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
304,2.533333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
305,2.541667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
306,2.550000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
307,2.558333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
308,2.566667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
309,2.575000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
310,2.583333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
311,2.591667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
312,2.600000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
313,2.608333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
314,2.616667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
315,2.625000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
316,2.633333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
317,2.641667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
318,2.650000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
319,2.658333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
320,2.666667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
321,2.675000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
322,2.683333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
323,2.691667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
324,2.700000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
325,2.708333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
326,2.716667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
327,2.725000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
328,2.733333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
329,2.741667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
330,2.750000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
331,2.758333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
332,2.766667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
333,2.775000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
334,2.783333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
335,2.791667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
336,2.800000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
337,2.808333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
338,2.816667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
339,2.825000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
340,2.833333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
341,2.841667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
342,2.850000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
343,2.858333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
344,2.866667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
345,2.875000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
346,2.883333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
347,2.891667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
348,2.900000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
349,2.908333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
350,2.916667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
351,2.925000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
352,2.933333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
353,2.941667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
354,2.950000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
355,2.958333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
356,2.966667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
357,2.975000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
358,2.983333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
359,2.991667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
360,3.000000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
361,3.008333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
362,3.016667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
363,3.025000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
364,3.033333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
365,3.041667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
366,3.050000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
367,3.058333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
368,3.066667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
369,3.075000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
370,3.083333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
371,3.091667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
372,3.100000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
373,3.108333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
374,3.116667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
375,3.125000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
376,3.133333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
377,3.141667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
378,3.150000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
379,3.158333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
380,3.166667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
381,3.175000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
382,3.183333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
383,3.191667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
384,3.200000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
385,3.208333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
386,3.216667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
387,3.225000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
388,3.233333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
389,3.241667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
390,3.250000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
391,3.258333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
392,3.266667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
393,3.275000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
394,3.283333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
395,3.291667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
396,3.300000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
397,3.308333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
398,3.316667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
399,3.325000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
400,3.333333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
401,3.341667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
402,3.350000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
403,3.358333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
404,3.366667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
405,3.375000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
406,3.383333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
407,3.391667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
408,3.400000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
409,3.408333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
410,3.416667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
411,3.425000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
412,3.433333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
413,3.441667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
414,3.450000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
415,3.458333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
416,3.466667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
417,3.475000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
418,3.483333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
419,3.491667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
420,3.500000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
421,3.508333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
422,3.516667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
423,3.525000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
424,3.533333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
425,3.541667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
426,3.550000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
427,3.558333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
428,3.566667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
429,3.575000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
430,3.583333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
431,3.591667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
432,3.600000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
433,3.608333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
434,3.616667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
435,3.625000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
436,3.633333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
437,3.641667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
438,3.650000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
439,3.658333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
440,3.666667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
441,3.675000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
442,3.683333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
443,3.691667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
444,3.700000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
445,3.708333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
446,3.716667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
447,3.725000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
448,3.733333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
449,3.741667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
450,3.750000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
451,3.758333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
452,3.766667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
453,3.775000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
454,3.783333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
455,3.791667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
456,3.800000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
457,3.808333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
458,3.816667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
459,3.825000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
460,3.833333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
461,3.841667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
462,3.850000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
463,3.858333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
464,3.866667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
465,3.875000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
466,3.883333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
467,3.891667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
468,3.900000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
469,3.908333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
470,3.916667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
471,3.925000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
472,3.933333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
473,3.941667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
474,3.950000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
475,3.958333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
476,3.966667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
477,3.975000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
478,3.983333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
479,3.991667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
480,4.000000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
481,4.008333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
482,4.016667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
483,4.025000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
484,4.033333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
485,4.041667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
486,4.050000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
487,4.058333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
488,4.066667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
489,4.075000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
490,4.083333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
491,4.091667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
492,4.100000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
493,4.108333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
494,4.116667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
495,4.125000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
496,4.133333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
497,4.141667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
498,4.150000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
499,4.158333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
500,4.166667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
501,4.175000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
502,4.183333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
503,4.191667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
504,4.200000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
505,4.208333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
506,4.216667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
507,4.225000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
508,4.233333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
509,4.241667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
510,4.250000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
511,4.258333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
512,4.266667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
513,4.275000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
514,4.283333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
515,4.291667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
516,4.300000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
517,4.308333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
518,4.316667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
519,4.325000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
520,4.333333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
521,4.341667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
522,4.350000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
523,4.358333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
524,4.366667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
525,4.375000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
526,4.383333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
527,4.391667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
528,4.400000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
529,4.408333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
530,4.416667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
531,4.425000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
532,4.433333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
533,4.441667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
534,4.450000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
535,4.458333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
536,4.466667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
537,4.475000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
538,4.483333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
539,4.491667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
540,4.500000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
541,4.508333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
542,4.516667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
543,4.525000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
544,4.533333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
545,4.541667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
546,4.550000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
547,4.558333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
548,4.566667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
549,4.575000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
550,4.583333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
551,4.591667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
552,4.600000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
553,4.608333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
554,4.616667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
555,4.625000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
556,4.633333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
557,4.641667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
558,4.650000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
559,4.658333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
560,4.666667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
561,4.675000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
562,4.683333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
563,4.691667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
564,4.700000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
565,4.708333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
566,4.716667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
567,4.725000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
568,4.733333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
569,4.741667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
570,4.750000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
571,4.758333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
572,4.766667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
573,4.775000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
574,4.783333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
575,4.791667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
576,4.800000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
577,4.808333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
578,4.816667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
579,4.825000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
580,4.833333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
581,4.841667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
582,4.850000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
583,4.858333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
584,4.866667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
585,4.875000,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
586,4.883333,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
587,4.891667,135.606171,-7.780028,178.446579,-71.002380,-513.441833,-1211.485229
