=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.02.14 16:05:10 =~=~=~=~=~=~=~=~=~=~=~=
time,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z,gf,mg,gt,mt
23854,-2.51,-0.17,0.22,0.18,0.06,-0.02,3,2,3,0
23913,-2.54,-0.16,0.24,0.18,0.06,-0.02,3,2,3,0
23974,-2.59,-0.19,0.12,0.18,0.06,-0.02,3,2,3,0
24039,-2.59,-0.19,0.04,0.18,0.06,-0.02,3,2,3,0
24101,-2.53,-0.17,-0.01,0.18,0.06,-0.02,3,2,3,0
24162,-2.48,-0.18,-0.01,0.18,0.06,-0.02,3,2,3,0
24222,-2.45,-0.10,-0.04,0.18,0.06,-0.02,3,2,3,0
24284,-2.45,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24345,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24404,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24467,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24528,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24591,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24652,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24713,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24773,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24835,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24896,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
24955,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25017,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25078,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25142,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25203,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25264,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25325,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25389,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25451,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25513,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25574,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25635,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25698,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25757,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25821,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25882,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
25944,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26004,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26065,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26127,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26190,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26253,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26314,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26376,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26437,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26500,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26562,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26624,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26683,-2.44,0.09,-0.05,0.18,0.06,-0.02,3,2,3,0
26742,-2.44,0.09,-0.05,0.17,0.06,-0.03,3,2,3,0
26805,-2.44,0.09,-0.05,0.15,0.06,-0.03,3,2,3,0
26866,-2.44,0.09,-0.05,0.15,0.06,-0.03,3,2,3,0
26928,-2.44,0.09,-0.05,0.15,0.06,-0.03,3,2,3,0
26989,-2.44,0.09,-0.05,0.15,0.06,-0.03,3,2,3,0
27053,-2.44,0.09,-0.05,0.14,0.06,-0.03,3,2,3,0
27114,-2.44,0.09,-0.05,0.14,0.06,-0.03,3,2,3,0
27176,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27237,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27299,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27360,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27422,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27483,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27545,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27606,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27667,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27729,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27793,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27855,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27917,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
27978,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28041,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28103,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28166,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28226,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28288,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28350,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28410,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28473,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28533,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28596,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28656,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28719,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28781,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28843,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28905,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
28966,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29028,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29089,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29151,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29212,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29274,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29334,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29395,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29457,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29518,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29581,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29643,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29704,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29765,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29827,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29886,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
29947,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30008,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30070,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30133,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30194,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30256,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30317,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30377,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30437,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30498,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30559,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30621,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30684,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30745,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30806,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30867,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30927,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
30987,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31048,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31109,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31169,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31232,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31294,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31355,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31416,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31476,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31537,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31597,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31657,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31718,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31777,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31838,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31898,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
31958,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32018,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32078,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32138,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32198,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32259,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32318,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32378,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32438,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32498,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32559,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32618,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32678,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32739,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32798,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32859,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32919,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
32978,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33039,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33099,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33159,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33219,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33280,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33339,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33399,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33460,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33519,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33580,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33639,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33699,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33760,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33819,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33880,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33940,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
33999,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34060,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34120,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34180,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34240,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34300,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34361,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34420,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34481,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34541,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34600,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34661,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34721,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34781,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34841,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34902,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
34961,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35021,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35082,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35141,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35202,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35262,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35321,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35382,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35442,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35502,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35562,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35622,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35683,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35742,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35803,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35862,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35922,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
35983,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36043,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36103,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36163,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36224,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36283,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36343,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36404,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36464,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36524,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36584,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36644,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36705,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36764,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36825,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36885,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
36945,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37008,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37068,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37132,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37193,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37254,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37314,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37374,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37434,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37494,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37554,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37614,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37675,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37734,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37794,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37855,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37915,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
37975,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38035,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38095,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38155,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38215,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38276,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38335,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38395,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38456,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38515,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38576,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38636,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38696,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38757,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38817,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38878,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
38939,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39001,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39064,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39126,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39186,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39247,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39308,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39368,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39431,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39494,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39556,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39617,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39677,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39739,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39799,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39862,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39924,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
39987,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40047,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40109,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40168,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40229,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40291,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40353,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40416,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40478,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40539,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40600,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40660,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40721,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40784,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40847,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40908,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
40969,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41030,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41092,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41153,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41217,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41279,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41339,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41401,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41463,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41526,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41588,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41650,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41711,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41772,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41833,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41896,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
41957,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42019,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42081,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42142,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42204,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42267,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42330,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42391,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42452,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42514,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42574,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42638,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42699,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42761,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42821,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42883,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
42945,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43006,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43069,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43130,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43193,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43254,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43317,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43379,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43441,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43503,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43565,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43626,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43688,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43750,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43810,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43872,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43933,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
43996,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44057,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44120,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44181,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44242,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44304,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44367,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44428,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44489,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44552,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44611,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44673,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44734,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44796,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44858,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44920,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
44982,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45042,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45104,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45165,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45227,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45289,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45350,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45411,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45472,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45533,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45595,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45658,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45719,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45780,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45842,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45903,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
45963,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46023,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
46086,-2.44,0.09,-0.05,0.14,0.06,-0.02,3,2,3,0
