=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.02.14 16:49:55 =~=~=~=~=~=~=~=~=~=~=~=
time,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z,gf,mg,gt,mt
24361,0.34,-0.53,-0.14,-0.41,0.05,-0.03,3,1,3,0
24422,0.37,-0.56,-0.17,-0.41,0.05,-0.03,3,1,3,0
24481,0.41,-0.58,-0.19,-0.41,0.05,-0.03,3,1,3,0
24542,0.43,-0.61,-0.22,-0.41,0.05,-0.03,3,1,3,0
24602,0.46,-0.64,-0.25,-0.42,0.05,-0.03,3,1,3,0
24662,0.45,-0.63,-0.26,-0.45,0.05,-0.03,3,1,3,0
24722,0.43,-0.62,-0.28,-0.50,0.05,-0.03,3,1,3,0
24781,0.34,-0.52,-0.22,-0.54,0.05,-0.03,3,1,3,0
24842,0.24,-0.38,-0.16,-0.57,0.05,-0.03,3,1,3,0
24902,0.17,-0.27,-0.14,-0.60,0.05,-0.03,3,1,3,0
24962,0.13,-0.19,-0.14,-0.63,0.05,-0.03,3,1,3,0
25022,0.08,-0.12,-0.12,-0.66,0.04,-0.03,3,1,3,0
25081,0.04,-0.04,-0.10,-0.67,0.04,-0.03,3,2,3,0
25142,-0.00,0.02,-0.10,-0.68,0.04,-0.03,3,2,3,0
25202,-0.08,0.11,-0.10,-0.68,0.04,-0.03,3,2,3,0
25262,-0.13,0.17,-0.12,-0.70,0.04,-0.03,3,2,3,0
25322,-0.19,0.22,-0.12,-0.70,0.04,-0.03,3,2,3,0
25382,-2.11,0.28,-0.11,-0.71,0.04,-0.03,3,2,3,0
25442,-2.11,0.32,-0.11,-0.71,0.04,-0.03,3,2,3,0
25502,-2.13,0.38,-0.13,-0.71,0.04,-0.03,3,2,3,0
25563,-2.13,0.44,-0.14,-0.71,0.04,-0.03,3,2,3,0
25622,-2.10,0.51,-0.15,-0.71,0.04,-0.03,3,2,3,0
25682,-2.07,0.53,-0.18,-0.71,0.04,-0.03,3,2,3,0
25743,-2.04,0.49,-0.20,-0.71,0.04,-0.03,3,2,3,0
25803,-1.99,0.45,-0.24,-0.71,0.04,-0.03,3,2,3,0
25863,-1.95,0.43,-0.31,-0.71,0.05,-0.03,3,2,3,0
25923,-1.92,0.40,-0.38,-0.71,0.05,-0.03,3,2,3,0
25984,-1.90,0.38,-0.43,-0.71,0.05,-0.03,3,2,3,0
26044,-1.88,0.36,-0.48,-0.71,0.05,-0.03,3,2,3,0
26103,-1.84,0.30,-0.54,-0.71,0.05,-0.03,3,2,3,0
26164,-1.80,0.20,-0.64,-0.71,0.05,-0.03,3,2,3,0
26223,-1.77,0.09,-0.73,-0.71,0.05,-0.03,3,2,3,0
26284,-1.74,0.02,-0.75,-0.71,0.05,-0.03,3,2,3,0
26344,-1.72,-0.01,-0.73,-0.71,0.05,-0.03,3,3,3,0
26404,-1.70,-0.08,-0.70,-0.71,0.05,-0.03,3,3,3,0
26464,-1.69,-0.14,-0.68,-0.71,0.05,-0.03,3,3,3,0
26524,-1.69,-0.21,-0.65,-0.71,0.05,-0.03,3,3,3,0
26585,-1.69,-0.25,-0.63,-0.71,0.05,-0.03,3,3,3,0
26645,-1.69,-0.30,-0.54,-0.71,0.05,-0.03,3,3,3,0
26704,-1.69,-0.35,-0.44,-0.71,0.05,-0.03,3,3,3,0
26765,-1.69,-0.40,-0.40,-0.71,0.05,-0.03,3,3,3,0
26825,-1.71,-0.46,-0.38,-0.71,0.05,-0.03,3,3,3,0
26885,-1.72,-0.51,-0.34,-0.71,0.05,-0.03,3,3,3,0
26946,-1.75,-0.56,-0.31,-0.71,0.05,-0.03,3,3,3,0
27005,-1.76,-0.62,-0.32,-0.71,0.05,-0.03,3,3,3,0
27066,-1.79,-0.65,-0.30,-0.71,0.05,-0.03,3,3,3,0
27125,-1.79,-0.68,-0.28,-0.71,0.05,-0.03,3,3,3,0
27186,-1.79,-0.72,-0.28,-0.71,0.05,-0.03,3,3,3,0
27247,-1.80,-0.75,-0.24,-0.71,0.05,-0.03,3,3,3,0
27307,-1.86,-0.74,-0.19,-0.71,0.05,-0.03,3,3,3,0
27367,-1.90,-0.79,-0.17,-0.71,0.05,-0.03,3,3,3,0
27427,-1.94,-0.76,-0.11,-0.71,0.05,-0.03,3,3,3,0
27489,-2.00,-0.76,0.04,-0.71,0.05,-0.03,3,3,3,0
27551,-2.04,-0.76,0.17,-0.71,0.05,-0.03,3,3,3,0
27613,-2.09,-0.73,0.25,-0.71,0.05,-0.03,3,3,3,0
27674,-2.10,-0.72,0.31,-0.71,0.05,-0.03,3,3,3,0
27736,-2.15,-0.70,0.38,-0.71,0.05,-0.03,3,3,3,0
27795,-2.16,-0.67,0.40,-0.71,0.05,-0.03,3,3,3,0
27855,-2.18,-0.64,0.43,-0.71,0.05,-0.03,3,3,3,0
27916,-2.19,-0.56,0.45,-0.71,0.05,-0.03,3,3,3,0
27976,-2.19,-0.53,0.43,-0.71,0.05,-0.03,3,3,3,0
28037,-2.17,-0.43,0.40,-0.71,0.05,-0.03,3,3,3,0
28098,-2.16,-0.35,0.34,-0.71,0.05,-0.03,3,3,3,0
28157,-2.16,-0.25,0.31,-0.71,0.05,-0.03,3,3,3,0
28218,-2.14,-0.19,0.27,-0.71,0.05,-0.03,3,3,3,0
28278,-2.12,-0.13,0.26,-0.71,0.05,-0.03,3,3,3,0
28341,-2.12,-0.09,0.22,-0.71,0.05,-0.03,3,3,3,0
28404,-2.11,-0.03,0.14,-0.71,0.05,-0.03,3,3,3,0
28466,-2.11,-0.03,0.10,-0.71,0.05,-0.03,3,3,3,0
28526,-2.10,-0.01,0.09,-0.71,0.05,-0.03,3,3,3,0
28587,-2.09,-0.01,0.05,-0.71,0.05,-0.03,3,3,3,0
28647,-2.05,-0.08,0.01,-0.71,0.05,-0.03,3,3,3,0
28707,-2.01,-0.15,0.02,-0.71,0.05,-0.03,3,3,3,0
28767,-1.95,-0.28,-0.01,-0.71,0.05,-0.03,3,3,3,0
28827,-1.93,-0.30,-0.02,-0.71,0.05,-0.03,3,3,3,0
28889,-1.90,-0.39,-0.01,-0.71,0.05,-0.03,3,3,3,0
28951,-1.90,-0.40,0.03,-0.71,0.05,-0.03,3,3,3,0
29010,-1.89,-0.48,0.07,-0.71,0.05,-0.03,3,3,3,0
29070,-1.90,-0.52,0.11,-0.71,0.05,-0.03,3,3,3,0
29132,-1.90,-0.56,0.13,-0.71,0.05,-0.03,3,3,3,0
29196,-1.91,-0.55,0.17,-0.71,0.05,-0.03,3,3,3,0
29257,-1.92,-0.57,0.20,-0.71,0.05,-0.03,3,3,3,0
29319,-1.93,-0.57,0.18,-0.71,0.05,-0.03,3,3,3,0
29378,-1.94,-0.56,0.21,-0.71,0.05,-0.03,3,3,3,0
29440,-1.95,-0.57,0.21,-0.71,0.05,-0.03,3,3,3,0
29502,-1.96,-0.59,0.19,-0.71,0.05,-0.03,3,3,3,0
29561,-1.97,-0.58,0.18,-0.71,0.05,-0.03,3,3,3,0
29622,-1.99,-0.59,0.12,-0.71,0.05,-0.03,3,3,3,0
29685,-2.03,-0.57,0.11,-0.71,0.05,-0.03,3,3,3,0
29748,-2.04,-0.58,0.07,-0.71,0.05,-0.03,3,3,3,0
29808,-2.06,-0.56,0.04,-0.71,0.05,-0.03,3,3,3,0
29870,-2.06,-0.50,-0.00,-0.71,0.05,-0.03,3,3,3,0
29931,-2.06,-0.48,-0.02,-0.71,0.05,-0.03,3,3,3,0
29992,-2.05,-0.46,0.02,-0.71,0.05,-0.03,3,3,3,0
30055,-2.06,-0.48,0.06,-0.71,0.05,-0.03,3,3,3,0
30116,-2.07,-0.46,0.07,-0.71,0.05,-0.03,3,3,3,0
30178,-2.10,-0.46,0.05,-0.71,0.05,-0.03,3,3,3,0
30239,-2.10,-0.47,0.03,-0.71,0.05,-0.03,3,3,3,0
30301,-2.11,-0.47,0.03,-0.71,0.05,-0.03,3,3,3,0
30361,-2.13,-0.46,0.02,-0.71,0.05,-0.03,3,3,3,0
30420,-2.14,-0.45,0.03,-0.71,0.05,-0.03,3,3,3,0
30482,-2.16,-0.46,0.06,-0.71,0.05,-0.03,3,3,3,0
30545,-2.15,-0.47,0.07,-0.71,0.05,-0.03,3,3,3,0
30607,-2.14,-0.46,0.08,-0.71,0.05,-0.03,3,3,3,0
30668,-2.14,-0.46,0.08,-0.71,0.05,-0.03,3,3,3,0
30730,-2.13,-0.47,0.08,-0.71,0.05,-0.03,3,3,3,0
30791,-2.13,-0.49,0.10,-0.71,0.05,-0.03,3,3,3,0
30854,-2.14,-0.54,0.14,-0.71,0.05,-0.03,3,3,3,0
30913,-2.15,-0.55,0.16,-0.71,0.05,-0.03,3,3,3,0
30973,-2.15,-0.52,0.14,-0.71,0.05,-0.03,3,3,3,0
31037,-2.16,-0.49,0.13,-0.71,0.05,-0.03,3,3,3,0
31098,-2.17,-0.44,0.10,-0.71,0.05,-0.03,3,3,3,0
31159,-2.16,-0.43,0.07,-0.71,0.05,-0.03,3,3,3,0
31220,-2.17,-0.46,0.07,-0.71,0.05,-0.03,3,3,3,0
31282,-2.17,-0.49,0.07,-0.71,0.05,-0.03,3,3,3,0
31343,-2.17,-0.52,0.08,-0.71,0.05,-0.03,3,3,3,0
31406,-2.18,-0.54,0.08,-0.71,0.05,-0.03,3,3,3,0
31466,-2.16,-0.57,0.07,-0.71,0.05,-0.03,3,3,3,0
31525,-2.13,-0.62,0.06,-0.71,0.05,-0.03,3,3,3,0
31588,-2.09,-0.68,0.04,-0.71,0.05,-0.03,3,3,3,0
31649,-2.04,-0.75,0.02,-0.71,0.05,-0.03,3,3,3,0
31709,-2.02,-0.78,0.03,-0.71,0.05,-0.03,3,3,3,0
31770,-1.99,-0.82,0.04,-0.71,0.05,-0.03,3,3,3,0
31832,-1.97,-0.82,0.07,-0.71,0.05,-0.03,3,3,3,0
31894,-1.97,-0.83,0.10,-0.71,0.05,-0.03,3,3,3,0
31956,-1.97,-0.78,0.13,-0.71,0.05,-0.03,3,3,3,0
32017,-1.95,-0.65,0.14,-0.71,0.05,-0.03,3,3,3,0
32076,-1.94,-0.53,0.14,-0.71,0.05,-0.03,3,3,3,0
32139,-1.95,-0.45,0.14,-0.71,0.05,-0.03,3,3,3,0
32200,-1.95,-0.38,0.13,-0.71,0.05,-0.03,3,3,3,0
32260,-1.97,-0.26,0.12,-0.71,0.05,-0.03,3,3,3,0
32321,-2.00,-0.20,0.10,-0.71,0.05,-0.03,3,3,3,0
32384,-2.03,-0.11,0.08,-0.71,0.05,-0.03,3,3,3,0
32445,-2.05,-0.09,0.06,-0.71,0.05,-0.03,3,3,3,0
32507,-2.06,-0.08,0.04,-0.71,0.05,-0.03,3,3,3,0
32568,-2.07,-0.11,0.02,-0.71,0.05,-0.03,3,3,3,0
32627,-2.06,-0.13,0.01,-0.71,0.05,-0.03,3,3,3,0
32689,-2.04,-0.17,0.01,-0.71,0.05,-0.03,3,3,3,0
32749,-2.03,-0.20,0.02,-0.71,0.05,-0.03,3,3,3,0
32809,-2.01,-0.24,0.03,-0.71,0.05,-0.03,3,3,3,0
32870,-1.99,-0.27,0.04,-0.71,0.05,-0.03,3,3,3,0
32930,-1.98,-0.30,0.05,-0.71,0.05,-0.03,3,3,3,0
32992,-1.96,-0.31,0.06,-0.71,0.05,-0.03,3,3,3,0
33052,-1.95,-0.36,0.06,-0.71,0.05,-0.03,3,3,3,0
33112,-1.94,-0.38,0.07,-0.71,0.05,-0.03,3,3,3,0
33173,-1.92,-0.42,0.07,-0.71,0.05,-0.03,3,3,3,0
33235,-1.89,-0.42,0.07,-0.71,0.05,-0.03,3,3,3,0
33298,-1.86,-0.41,0.07,-0.71,0.05,-0.03,3,3,3,0
33359,-1.84,-0.39,0.06,-0.71,0.05,-0.03,3,3,3,0
33420,-1.83,-0.35,0.05,-0.71,0.05,-0.03,3,3,3,0
33479,-1.82,-0.28,0.03,-0.71,0.05,-0.03,3,3,3,0
33540,-1.83,-0.19,0.01,-0.71,0.05,-0.03,3,3,3,0
33600,-1.84,-0.13,0.00,-0.71,0.05,-0.03,3,3,3,0
33660,-1.86,-0.07,-0.00,-0.71,0.05,-0.03,3,3,3,0
33720,-1.88,-0.04,-0.01,-0.71,0.05,-0.03,3,3,3,0
33780,-1.89,-0.00,-0.02,-0.71,0.05,-0.03,3,3,3,0
33841,-1.91,0.03,-0.03,-0.71,0.05,-0.03,3,3,3,0
33901,-1.91,0.03,-0.03,-0.71,0.05,-0.03,3,3,3,0
33960,-1.91,0.03,-0.03,-0.71,0.05,-0.03,3,3,3,0
34021,-1.92,0.00,-0.03,-0.71,0.05,-0.03,3,3,3,0
34080,-1.94,0.01,-0.03,-0.71,0.05,-0.03,3,3,3,0
34141,-1.93,-0.01,-0.02,-0.71,0.05,-0.03,3,3,3,0
34201,-1.93,-0.02,-0.01,-0.71,0.05,-0.03,3,3,3,0
34262,-1.93,-0.02,-0.01,-0.71,0.05,-0.03,3,3,3,0
34321,-1.93,-0.03,-0.01,-0.71,0.05,-0.03,3,3,3,0
34381,-1.93,-0.02,-0.01,-0.71,0.05,-0.03,3,3,3,0
34442,-1.93,-0.03,-0.01,-0.71,0.05,-0.03,3,3,3,0
34501,-1.93,-0.03,-0.01,-0.71,0.05,-0.03,3,3,3,0
34562,-1.93,-0.03,-0.01,-0.71,0.05,-0.03,3,3,3,0
34622,-1.93,-0.03,-0.01,-0.71,0.05,-0.03,3,3,3,0
34681,-1.93,-0.03,-0.02,-0.71,0.05,-0.03,3,3,3,0
34742,-1.92,-0.04,-0.03,-0.71,0.05,-0.03,3,3,3,0
34802,-1.89,-0.12,-0.07,-0.71,0.05,-0.03,3,3,3,0
34863,-1.84,-0.24,-0.11,-0.71,0.05,-0.03,3,3,3,0
34922,-1.82,-0.28,-0.12,-0.71,0.05,-0.03,3,3,3,0
34982,-1.81,-0.33,-0.13,-0.71,0.05,-0.03,3,3,3,0
35043,-1.80,-0.39,-0.13,-0.71,0.05,-0.03,3,3,3,0
35102,-1.80,-0.46,-0.13,-0.71,0.05,-0.03,3,3,3,0
35163,-1.78,-0.53,-0.12,-0.71,0.05,-0.03,3,3,3,0
35223,-1.78,-0.60,-0.14,-0.71,0.05,-0.03,3,3,3,0
35283,-1.77,-0.67,-0.15,-0.71,0.05,-0.03,3,3,3,0
35343,-1.76,-0.73,-0.17,-0.71,0.05,-0.03,3,3,3,0
35403,-1.75,-0.77,-0.19,-0.71,0.05,-0.03,3,3,3,0
35464,-1.77,-0.69,-0.17,-0.71,0.05,-0.03,3,3,3,0
35524,-1.81,-0.44,-0.13,-0.71,0.05,-0.03,3,3,3,0
35585,-1.83,-0.29,-0.12,-0.71,0.05,-0.03,3,3,3,0
35645,-1.86,-0.14,-0.10,-0.71,0.05,-0.03,3,3,3,0
35706,-1.92,0.02,-0.09,-0.71,0.05,-0.03,3,3,3,0
35766,-1.96,0.13,-0.07,-0.71,0.05,-0.03,3,3,3,0
35825,-2.01,0.25,-0.06,-0.71,0.05,-0.03,3,3,3,0
35888,-2.01,0.31,-0.03,-0.71,0.05,-0.03,3,3,3,0
35951,-2.05,0.34,-0.02,-0.71,0.05,-0.03,3,3,3,0
36014,-2.04,0.32,0.01,-0.71,0.05,-0.03,3,3,3,0
36073,-2.02,0.17,0.03,-0.71,0.05,-0.03,3,3,3,0
36133,-2.03,0.06,0.07,-0.71,0.05,-0.03,3,3,3,0
36194,-2.04,-0.15,0.13,-0.71,0.05,-0.03,3,3,3,0
36254,-2.07,-0.16,0.20,-0.71,0.05,-0.03,3,3,3,0
36315,-2.09,-0.29,0.32,-0.71,0.05,-0.03,3,3,3,0
36374,-2.12,-0.28,0.38,-0.71,0.05,-0.03,3,3,3,0
36435,-2.10,-0.32,0.42,-0.71,0.05,-0.03,3,3,3,0
36497,-2.07,-0.31,0.40,-0.71,0.05,-0.03,3,3,3,0
36559,-2.06,-0.28,0.35,-0.71,0.05,-0.03,3,3,3,0
36619,-2.05,-0.25,0.26,-0.71,0.05,-0.03,3,3,3,0
36680,-2.04,-0.21,0.14,-0.71,0.05,-0.03,3,3,3,0
36743,-2.04,-0.15,0.08,-0.71,0.05,-0.03,3,3,3,0
36804,-2.03,-0.11,0.01,-0.71,0.05,-0.03,3,3,3,0
36866,-2.03,-0.09,-0.03,-0.71,0.05,-0.03,3,3,3,0
36925,-2.01,-0.05,-0.14,-0.71,0.05,-0.03,3,3,3,0
36985,-1.99,-0.06,-0.20,-0.71,0.05,-0.03,3,3,3,0
37047,-1.98,-0.04,-0.26,-0.71,0.05,-0.03,3,3,3,0
37108,-1.97,-0.03,-0.33,-0.71,0.05,-0.03,3,3,3,0
37168,-1.96,-0.03,-0.37,-0.71,0.05,-0.03,3,3,3,0
37228,-1.97,-0.05,-0.32,-0.71,0.05,-0.03,3,3,3,0
37288,-1.98,-0.08,-0.23,-0.71,0.05,-0.03,3,3,3,0
37353,-1.98,-0.10,-0.15,-0.71,0.05,-0.03,3,3,3,0
37415,-1.99,-0.15,-0.04,-0.71,0.05,-0.03,3,3,3,0
37476,-1.99,-0.15,-0.00,-0.71,0.05,-0.03,3,3,3,0
37536,-1.97,-0.13,0.04,-0.71,0.05,-0.03,3,3,3,0
37598,-1.97,-0.17,0.11,-0.71,0.05,-0.03,3,3,3,0
37660,-1.98,-0.16,0.15,-0.71,0.05,-0.03,3,3,3,0
37720,-1.96,-0.16,0.19,-0.71,0.05,-0.03,3,3,3,0
37780,-1.95,-0.14,0.16,-0.71,0.05,-0.03,3,3,3,0
37843,-1.92,-0.12,0.10,-0.71,0.05,-0.03,3,3,3,0
37906,-1.93,-0.13,0.09,-0.71,0.05,-0.03,3,3,3,0
37967,-1.92,-0.14,0.10,-0.71,0.05,-0.03,3,3,3,0
38028,-1.93,-0.13,0.08,-0.71,0.05,-0.03,3,3,3,0
38089,-1.92,-0.15,0.05,-0.71,0.05,-0.03,3,3,3,0
38152,-1.93,-0.14,0.04,-0.71,0.05,-0.03,3,3,3,0
38214,-1.91,-0.15,0.02,-0.71,0.05,-0.03,3,3,3,0
38275,-1.91,-0.13,-0.01,-0.71,0.05,-0.03,3,3,3,0
38335,-1.91,-0.15,-0.03,-0.71,0.05,-0.03,3,3,3,0
38396,-1.92,-0.14,-0.03,-0.71,0.05,-0.03,3,3,3,0
38459,-1.92,-0.15,-0.02,-0.71,0.05,-0.03,3,3,3,0
38519,-1.92,-0.15,-0.01,-0.71,0.05,-0.03,3,3,3,0
38580,-1.91,-0.16,-0.01,-0.71,0.05,-0.03,3,3,3,0
38641,-1.92,-0.16,-0.01,-0.71,0.05,-0.03,3,3,3,0
38704,-1.92,-0.15,-0.02,-0.71,0.05,-0.03,3,3,3,0
38766,-1.92,-0.14,-0.03,-0.71,0.05,-0.03,3,3,3,0
38825,-1.92,-0.14,-0.03,-0.71,0.05,-0.03,3,3,3,0
38887,-1.92,-0.13,-0.03,-0.71,0.05,-0.03,3,3,3,0
38948,-1.92,-0.13,-0.02,-0.71,0.05,-0.03,3,3,3,0
39010,-1.92,-0.13,-0.02,-0.71,0.05,-0.03,3,3,3,0
39070,-1.92,-0.13,-0.01,-0.71,0.05,-0.03,3,3,3,0
39131,-1.92,-0.14,-0.01,-0.71,0.05,-0.03,3,3,3,0
39193,-1.92,-0.13,-0.01,-0.71,0.05,-0.03,3,3,3,0
39256,-1.92,-0.13,-0.01,-0.71,0.05,-0.03,3,3,3,0
39317,-1.92,-0.13,-0.01,-0.71,0.05,-0.03,3,3,3,0
39376,-1.92,-0.13,-0.01,-0.71,0.05,-0.03,3,3,3,0
39438,-1.92,-0.12,-0.00,-0.71,0.05,-0.03,3,3,3,0
39499,-1.93,-0.13,0.00,-0.71,0.05,-0.03,3,3,3,0
39561,-1.93,-0.14,0.01,-0.71,0.05,-0.03,3,3,3,0
39622,-1.94,-0.16,0.02,-0.71,0.05,-0.03,3,3,3,0
39683,-1.94,-0.17,0.04,-0.71,0.05,-0.03,3,3,3,0
39744,-1.94,-0.18,0.05,-0.71,0.05,-0.03,3,3,3,0
39805,-1.95,-0.21,0.11,-0.71,0.05,-0.03,3,3,3,0
39867,-1.97,-0.20,0.18,-0.71,0.05,-0.03,3,3,3,0
39927,-1.96,-0.26,0.30,-0.71,0.05,-0.03,3,3,3,0
39988,-1.97,-0.26,0.34,-0.71,0.05,-0.03,3,3,3,0
40049,-1.95,-0.27,0.26,-0.71,0.05,-0.03,3,3,3,0
40112,-1.95,-0.25,0.22,-0.71,0.05,-0.03,3,3,3,0
40173,-1.96,-0.25,0.16,-0.71,0.05,-0.03,3,3,3,0
40233,-1.98,-0.30,0.02,-0.71,0.05,-0.03,3,3,3,0
40295,-1.98,-0.31,-0.04,-0.71,0.05,-0.03,3,3,3,0
40356,-2.00,-0.23,-0.04,-0.71,0.05,-0.03,3,3,3,0
40417,-1.99,-0.22,-0.04,-0.71,0.05,-0.03,3,3,3,0
40476,-2.00,-0.19,-0.04,-0.71,0.05,-0.03,3,3,3,0
40537,-1.97,-0.18,-0.03,-0.71,0.05,-0.03,3,3,3,0
40597,-1.93,-0.18,-0.03,-0.71,0.05,-0.03,3,3,3,0
40657,-1.93,-0.16,-0.05,-0.71,0.05,-0.03,3,3,3,0
40717,-1.93,0.08,-0.05,-0.71,0.05,-0.03,3,3,3,0
40777,-1.92,0.08,-0.05,-0.71,0.05,-0.03,3,3,3,0
40837,-1.92,0.08,-0.05,-0.71,0.05,-0.03,3,3,3,0
40897,-1.92,0.08,-0.05,-0.71,0.05,-0.03,3,3,3,0
40957,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41018,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41077,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41138,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41198,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41257,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41318,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41378,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41438,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41498,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41559,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41619,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41678,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41739,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41799,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41859,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41919,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
41979,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42040,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42099,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42160,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42220,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42280,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42340,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42400,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42461,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42520,-1.92,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42580,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42641,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42700,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42761,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42821,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42882,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
42942,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43002,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43064,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43124,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43186,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43249,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43311,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43371,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43431,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43491,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43551,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43612,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43672,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43731,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43792,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43852,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43912,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
43972,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44033,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44093,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44154,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44216,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44275,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44337,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44400,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44463,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44523,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44583,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44645,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44706,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44771,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44832,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44894,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
44954,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45016,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45076,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45137,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45201,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45263,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45325,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45386,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45447,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45510,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45573,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45634,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45696,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
45757,-1.91,0.09,-0.05,-0.71,0.05,-0.03,3,3,3,0
