Specimen properties : Length,60,mm,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Stress-Strain,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Linear,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Modulus,Unnamed: 35,Failure,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
Cross Section Average,66.071,mm2,,,,,,,,,,Polynomial Coefficients,,,,,,,,,,,,,,,,Force,,Stress,Extension,Strain,,Secant,Tangent,Load,Stress,Extension,Strain,Stiffness
Time,Extension,Load,Total cycle count,,,Extension,Load,Strain,Stress,E-tan,,X6,-2683130.4194159415,,,,,,,,,Strain,Stress,E-tan,,,,(N),,(MPa),(mm),(%),,(MPa),(MPa),(N),(MPa),(mm),(%),(N/mm)
(s),(mm),(N),,,,(mm),(N),(mm/mm),(MPa),(MPa),,X5,1496471.9062352981,,,,,,,,,(mm/mm),(MPa),(MPa),,,,299.4916976694874,,4.532876718522308,9.24,15.4,,29.434264405989012,46.50369543080575,371.20886,5.60089207065127,10.5987,17.6645,32.412521392801665
0,0.86388,1.26318,0,,,1.77452,1.15232,0,0,,,X4,-315537.77949698444,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
0.1,0.864,1.15537,0,,,2.29024,2.46509,0.008595333333333328,0.019869080231871776,4.978223215287338,,X3,30027.491619144075,,,,,,,,,0.001,0.014121492120879695,14.121492120879696,,,,,,,,,,,,,,,,
0.2,0.87805,1.21903,0,,,3.19883,8.70527,0.0237385,0.11431566042590548,7.500181541915682,,X2,-1004.2214907178779,,,,,,,,,0.002,0.026410333408928642,12.288841288048948,,,,,,,,,,,,,,,,
0.3,0.89516,1.23872,0,,,4.03909,16.94233,0.03774283333333333,0.23898548531125607,14.25426946514575,,X1,15.09600016396915,,,,,,,,,0.003,0.037035552475695316,10.625219066766675,,,,,,,,,,,,,,,,
0.4,0.91194,1.25838,0,,,4.87305,34.99721,0.05164216666666667,0.5122503064884746,24.50039379749273,,,,,,,,,,,,0.004,0.04615895999359433,9.123407517899016,,,,,,,,,,,,,,,,
0.5,0.92882,1.3525,0,,,5.7065,61.929,0.06553300000000001,0.9198692315842049,30.622190959684573,,,,,,,,,,,,0.005,0.053935323442900376,7.776363449306045,,,,,,,,,,,,,,,,
0.6,0.94531,1.28237,0,,,6.53973,91.19884,0.07942016666666667,1.3628750889194958,35.44879806243558,,,,,,,,,,,,0.006,0.060512539926888355,6.5772164839879785,,,,,,,,,,,,,,,,
0.7,0.96192,1.38513,0,,,7.37318,126.98861,0.09331099999999999,1.9045616079671868,41.26455165911389,,,,,,,,,,,,0.007,0.06603180705511957,5.519267128231217,,,,,,,,,,,,,,,,
0.8,0.97875,1.46015,0,,,8.20641,166.93269,0.10719816666666666,2.5091245781053715,44.65856548322939,,,,,,,,,,,,0.008,0.07062779189487398,4.595984839754402,,,,,,,,,,,,,,,,
0.9,0.99535,1.46591,0,,,9.03981,208.94885,0.12108816666666665,3.1450489624797564,46.084719569712185,,,,,,,,,,,,0.009,0.0744287979907286,3.801006095854628,,,,,,,,,,,,,,,,
1,1.01201,1.4098,0,,,9.87315,251.51596,0.13497716666666668,3.7893121036460777,35.95039370588318,,,,,,,,,,,,0.01,0.07755693045228206,3.128132461553451,,,,,,,,,,,,,,,,
1.1,1.02856,1.53287,0,,,10.70643,274.92673,0.14886516666666663,4.143639569553965,38.91591713424972,,,,,,,,,,,,0.011,0.08012825911002498,2.5713286577429293,,,,,,,,,,,,,,,,
1.2,1.0455,1.58725,0,,,11.53983,322.93854,0.16275516666666665,4.870309515521182,52.4572079238001,,,,,,,,,,,,0.012,0.08225297973935691,2.1247206293319283,,,,,,,,,,,,,,,,
1.3,1.06193,1.56816,0,,,12.37322,371.20886,0.176645,5.60089207065127,27.43219563745346,,,,,,,,,,,,0.013,0.08403557335274894,1.7825936133920317,,,,,,,,,,,,,,,,
1.4,1.07859,1.71885,0,,,13.20651,373.28448,0.19053316666666664,5.632307063613386,,,,,,,,,,,,,0.014,0.08557496356005262,1.5393902073036743,,,,,,,,,,,,,,,,
1.5,1.09548,1.80429,0,,,14.0399,374.62656,,,,,,,,,,,,,,,0.015,0.0869646719969549,1.3897084369022825,,,,,,,,,,,,,,,,
1.6,1.11203,1.75873,0,,,14.87313,377.29156,,,,,,,,,,,,,,,0.016,0.0882929718215793,1.3282998246244002,,,,,,,,,,,,,,,,
1.7,1.12863,1.83813,0,,,15.70647,379.68295,,,,,,,,,,,,,,,0.017,0.08964303927923295,1.3500674576536462,,,,,,,,,,,,,,,,
1.8,1.14529,1.88358,0,,,16.53998,238.55362,,,,,,,,,,,,,,,0.018,0.09109310333529985,1.4500640560669056,,,,,,,,,,,,,,,,
1.9,1.16212,1.95644,0,,,17.37326,202.45399,,,,,,,,,,,,,,,0.019,0.0927165933762806,1.6234900409807502,,,,,,,,,,,,,,,,
2,1.17867,2.04868,0,,,18.20643,174.46211,,,,,,,,,,,,,,,0.02,0.09458228497897728,1.8656916026966712,,,,,,,,,,,,,,,,
2.1,1.19527,2.10537,0,,,19.03983,131.59193,,,,,,,,,,,,,,,0.021,0.09675444374782532,2.1721587688480457,,,,,,,,,,,,,,,,
2.2,1.21204,2.1565,0,,,19.87322,102.76348,,,,,,,,,,,,,,,0.022,0.09929296722037123,2.5385234725459127,,,,,,,,,,,,,,,,
2.3,1.2287,2.16944,0,,,20.70645,59.27987,,,,,,,,,,,,,,,0.023,0.10225352484089639,2.960557620525159,,,,,,,,,,,,,,,,
2.4,1.24525,2.27587,0,,,21.53979,52.63063,,,,,,,,,,,,,,,0.024,0.10568769600218647,3.4341711612900747,,,,,,,,,,,,,,,,
2.5,1.26202,2.29168,0,,,22.37325,41.98412,,,,,,,,,,,,,,,0.025,0.10964310615544798,3.955410153261503,,,,,,,,,,,,,,,,
2.6,1.27868,2.41958,0,,,23.20647,31.84203,,,,,,,,,,,,,,,0.026,0.11416356098837,4.520454832922027,,,,,,,,,,,,,,,,
2.7,1.29534,2.46482,0,,,24.03987,26.93676,,,,,,,,,,,,,,,0.027,0.1192891786713321,5.125617682962097,,,,,,,,,,,,,,,,
2.8,1.31195,2.50731,0,,,24.87315,22.00372,,,,,,,,,,,,,,,0.028,0.12505652017175906,5.767341500426953,,,,,,,,,,,,,,,,
2.9,1.32878,2.59325,0,,,25.70649,19.36771,,,,,,,,,,,,,,,0.029,0.13149871763662135,6.442197464862292,,,,,,,,,,,,,,,,
3,1.34538,2.60203,0,,,,,,,,,,,,,,,,,,,0.03,0.13864560084308059,7.1468832064592505,,,,,,,,,,,,,,,,
3.1,1.36193,2.66172,0,,,,,,,,,,,,,,,,,,,0.031,0.146523821717283,7.878220874202415,,,,,,,,,,,,,,,,
3.2,1.37876,2.80021,0,,,,,,,,,,,,,,,,,,,0.032,0.15515697692129826,8.633155204015244,,,,,,,,,,,,,,,,
3.3,1.3953,2.75618,0,,,,,,,,,,,,,,,,,,,0.033,0.1645657285082025,9.40875158690423,,,,,,,,,,,,,,,,
3.4,1.41196,2.81576,0,,,,,,,,,,,,,,,,,,,0.034,0.17476792264531227,10.202194137109755,,,,,,,,,,,,,,,,
3.5,1.42862,2.86658,0,,,,,,,,,,,,,,,,,,,0.035,0.1857787064055576,11.010783760245324,,,,,,,,,,,,,,,,
3.6,1.4454,2.98123,0,,,,,,,,,,,,,,,,,,,0.036,0.19761064262700856,11.831936221451029,,,,,,,,,,,,,,,,
3.7,1.46194,3.03945,0,,,,,,,,,,,,,,,,,,,0.037,0.21027382284054252,12.663180213533952,,,,,,,,,,,,,,,,
