k,alpha,l_0,f_ref
42.21292467389666,0.05017621200738475,57.62401089677791,170.43545502901242
42.44034240304284,0.03968990403143694,58.21499516426977,158.33140812022276
42.18764745932913,0.03873180415761236,58.23635898540045,158.18185836513504
42.804269502421526,0.05163124062540174,57.80538797851245,163.0985592858828
42.443735463728544,0.053081510040905,57.58182853369064,169.8477309969287
42.241093158971864,0.04635986883868224,57.85096015346261,165.32061679109665
42.25207648675592,0.032142367856748726,58.59567221217075,151.29014945893985
42.49604770657452,0.05661764986530115,57.46340262869998,170.73647313114037
42.17363409439733,0.057734276750606224,57.40182828287337,171.11701261761235
41.999700868587595,0.05433487346636147,57.57105900822292,167.22774477695074
42.20606318540344,0.04374087174594395,57.96518177625905,163.3006017764383
42.60314302997828,0.05934099825223887,57.42261071845054,169.78972863786447
42.54227090307416,0.05205068441910776,57.658731941614796,167.52976074969115
42.311064449655206,0.05486620452919905,57.440990436280295,173.1740803229974
42.08755526398537,0.03908144027541381,58.218674273103794,158.23262467822383
42.549824028753505,0.055400242070150076,57.54634637697988,168.81295577025696
41.868067848067064,0.05503871759849825,57.48262174268528,170.04697592320676
42.7235998328543,0.04829915270350903,57.91962436337101,161.86788221484915
42.69368325183579,0.048460236975491726,57.91428324132152,161.64573541468164
42.469170925919826,0.04288650289268448,58.157672765858464,157.34645256974164
42.02697533219778,0.048364769639385755,57.7565610138259,166.7973360093044
42.29406877719671,0.03794184450993886,58.294971932574974,156.42362734390082
42.512874199221365,0.05139565332051674,57.67146019023928,168.0158656738052
42.41084572319517,0.05445208010619165,57.56949065803134,168.66981008134633
42.14560935581618,0.05302710492094882,57.53665185679279,170.6359936209151
42.4755807578861,0.02984606452403145,58.64800313735016,151.91041959852896
42.458725251900525,0.05160172262122584,57.7155109177763,165.85037997161734
42.81086971598399,0.06036497502765992,57.40614207655703,169.72126301239575
42.41116785898208,0.054891204207005,57.51504982188474,170.02567880153845
42.55984777557802,0.027975677276500452,58.79009713583076,148.48091509446874
42.34241181911638,0.05109317428248463,57.728159803402406,165.52520735692855
42.60338495141202,0.0460752212379977,57.88150993985663,165.4241707080756
42.43511053662166,0.053763398210279215,57.560662678224865,169.76663192631887
42.889216800379344,0.05481812470248976,57.69886996788757,164.0132842534753
42.32640990424278,0.04465056979931076,57.95567831043505,163.10604214380047
42.74629191685739,0.04962657227099395,57.74129425725906,167.28156638735175
42.669880196179975,0.049395778972380615,57.79229378162791,165.78349241014263
42.528295394863314,0.02967308298523675,58.670518319780115,151.2098768920011
42.94125918737449,0.04598719406865576,58.022574732973055,160.4613193808469
42.34455071558485,0.04953265773095737,57.81103753722846,164.06901101842524
42.341937015151814,0.057379105951848315,57.4052938692225,171.9479960071177
42.759430871772956,0.057189670258143394,57.42335973542652,172.38508851600687
42.36842873596278,0.0518279964090298,57.64748936552732,168.09288248871553
42.38201459010717,0.04217139040449186,58.02413789775704,163.6171630954089
42.352608292644575,0.05426147181931648,57.58300316309969,167.66152198853717
42.39624813168784,0.0394721708326642,58.15998891573648,160.38929589453787
42.31996582285848,0.04209340041538534,58.02206091997916,163.66559997948488
42.66260949558263,0.037661168388467794,58.32739872221185,157.03125812977694
42.08001880042116,0.04685903695543692,57.754177157695736,168.30905155153278
42.34569755844291,0.05564321249984708,57.48326293932992,170.2413452210642
42.20168180332547,0.03756893716889214,58.34870416563136,154.32656663661402
42.22239833620155,0.05523870114913906,57.451518735004,172.25225738150715
42.36833834161275,0.04481192881599162,57.9431885244465,163.75257361324418
41.969540321708635,0.04386594590914924,58.03649120862851,160.08461459150521
42.140396171793775,0.055633574714178465,57.434353062986574,172.19602185450643
42.471463423762955,0.04025415099815892,58.15318954333365,160.41039449273848
42.41034243874953,0.043915355991387496,58.103895346367814,158.32631411076238
42.15669921948649,0.04604943656898371,57.9464199529634,161.63440233564614
42.21439972329452,0.04494270161744116,57.9440356392679,162.83137827521358
42.203416135076246,0.05319295020339504,57.623183194326806,167.65927351897054
42.67807294219927,0.03937906310742874,58.241269060074195,158.00094540840757
42.45122385649827,0.02812898562945502,58.722432029564736,151.18955882217205
42.202091434827544,0.04965850336347912,57.644213759356155,170.13314964568397
