k,alpha,l_0,f_ref
33.523104369232286,0.026146950908544155,91.17663648292067,81.3266276566537
33.63641088538021,0.045458184487634126,86.35792180940932,218.13585796202958
33.607030011702065,0.052485978803577714,89.8857465694066,85.95996608052324
33.82537057626802,0.044862557925795424,90.72817879043552,69.62654270369218
33.633026318219834,0.06754449650670745,87.68123343794889,140.20944014362726
33.61186330424304,0.06507747944232198,89.09443331856367,94.7537220986562
33.475187769952754,0.03592271708531859,87.15501480781681,203.28276874091546
33.53193216472528,0.042272315006926325,86.50069187112736,217.1133247105074
33.905333677700106,0.05340614119636207,90.3233832761299,71.12960001631087
33.42228994676772,0.03561889329116299,89.16565815494427,134.9868765398179
33.389369151478235,0.02801715886073268,91.19864006548522,77.38214833673904
33.558423433283885,0.02887984909345131,91.50189901622726,66.10736708262593
33.714937341311376,0.023586199545080518,88.63719185597478,172.98728520149115
33.78053965588702,0.020277536450792104,91.04055635536602,96.45965646417251
33.1242682486856,0.03119952349222141,89.70424385071793,122.22309830166066
33.23624125932339,0.02036497222111092,92.0279075957182,60.14705348263392
33.80256164104937,0.09379813018786941,87.13953174734402,121.8231194496327
33.53763007229693,0.09166938179137313,87.05840917794069,126.0851129260374
33.400870032040594,0.0831539720989717,87.22138823010286,132.00656012098355
33.865335887440544,0.07395066226801994,88.76300975613626,94.23602455006412
33.81416941486622,0.068030403465371,88.31291929054599,118.35916801301302
33.7062912441723,0.07965041347387387,87.88207353869308,115.5157808882108
33.635087235050115,0.05542475891768234,86.91116965724879,184.5941172015037
33.416866253693684,0.02358230372747168,89.3888368660364,145.56012507843516
33.60231975429914,0.07421108469215645,88.28632789824496,109.154557408365
33.707944761781846,0.08428111432030103,87.53811408480097,120.92266851226913
34.018199878861374,0.0525837728633676,90.34942865302531,71.64210610006656
33.569686126278484,0.022249801745387536,89.41716555669205,147.50797391873346
33.66405332421843,0.05468140467305706,87.05730918407856,180.98017215881865
33.55788047744948,0.037047421206169114,88.58423273801725,153.65388763974312
33.52461036668269,0.047475791046581506,88.97802997206695,124.28509260313588
33.3558492946185,0.025790446908176227,92.03453962898523,52.02262359794591
33.584429549008156,0.08089842365846639,87.84591330801938,114.21384797084472
33.66772118934613,0.04847403048458468,88.26043208604415,148.9114477252008
33.77765199717955,0.029954419345455025,88.01100918996679,184.9010838499071
33.78589066674268,0.09738569966494799,86.98879517323667,121.34386831878213
33.67227381773597,0.06611698332883123,87.29861444495151,155.3450382655402
33.69001880064824,0.05345567382968488,88.12802732377482,144.97042186872176
33.64900410136518,0.06030038108235365,89.6149361512992,83.74271424252672
33.75253648393073,0.03685823765916767,88.62364036205614,153.54040352320158
33.95379928877808,0.07320586574281196,88.79960603878824,94.57519021044725
33.36880250044648,0.05029734761086818,88.74676591357444,127.26791954426004
33.49116139610841,0.022954233090053695,90.4579747802504,110.5561327741318
33.73469072765269,0.09182919897343912,86.82809508500596,134.75855741032498
33.40595731894837,0.024770346611423674,92.15035686262753,50.42770876493817
33.30252172314023,0.030802764246332333,91.5314483584578,61.39117803337811
33.92458357558884,0.08417949600553276,86.27399867143406,166.54789160551297
33.60536596518715,0.0527427172197797,89.54274006096321,97.34384963893879
33.61995348781101,0.09010234984932738,86.89500377063528,134.40844396169967
33.51736451775467,0.0962146275727995,86.47936756061719,139.61895669672424
33.76620237628256,0.08715371727825895,87.66244461384784,112.8767659216779
33.573593547934,0.07014638501795455,88.586180198981,104.2050543149782
33.30819934472985,0.054829802773768616,86.48514337229288,197.841983773859
33.59506308796728,0.058011367852981326,88.57319186451015,122.73087972426212
33.73772416996213,0.06584681190385776,88.9892577956777,97.78446772052675
33.782078674593436,0.06573269552349219,87.80587870513588,139.0126314050056
33.64122281992987,0.020660713116141243,92.4361777798835,48.059042433765455
33.47796280536435,0.07576426120219143,86.27840249069894,175.7594628251632
33.09729302515789,0.022264012664949852,86.62211924776535,238.07774509093827
33.4148674871372,0.06591980101885406,86.84470982101328,170.10862638122404
33.23955829717338,0.049766318435474535,88.67105494736968,129.73803472258592
33.523104369232286,0.026146950908544155,91.17663648292067,81.3266276566537
33.63641088538021,0.045458184487634126,86.35792180940932,218.13585796202958
33.607030011702065,0.052485978803577714,89.8857465694066,85.95996608052324
33.82715410011277,0.041173618585566,91.1127525640644,61.867008121629915
33.633026318219834,0.06754449650670745,87.68123343794889,140.20944014362726
33.491026476156904,0.06433885672695654,89.1954105087747,91.84395594068182
33.475187769952754,0.03592271708531859,87.15501480781681,203.28276874091546
