,time,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z,gf,mg,gt,mt
533,533.0,0.1434727455840715,-0.36259153762567503,2.3839164638915666,0.39461827695909857,-0.017833486791980407,-0.20235444269399702,0.0,0.0,0.0,0.0
534,534.0,0.14523404354471853,-0.361213524891151,2.3833151828132713,0.39594920268210543,-0.02302641779946327,-0.202008167386533,0.0,0.0,0.0,0.0
535,535.0,0.1500544493759797,-0.35809252121864693,2.383842566825726,0.3927431106121486,-0.03077350755036702,-0.20448571551792585,0.0,0.0,0.0,0.0
536,536.0,0.15088477669301112,-0.3567908977462472,2.3860606072488966,0.38749802548833095,-0.029654711129291498,-0.2005923685775953,0.0,0.0,0.0,0.0
537,537.0,0.15113870653491804,-0.35749098446803135,2.386531189371495,0.38258825619919035,-0.024869388406508437,-0.19334829475142318,0.0,0.0,0.0,0.0
538,538.0,0.15662657957755827,-0.3602291835163853,2.3904390896051915,0.36019211710255583,-0.011700053312549051,-0.16025795139962862,0.0,0.0,0.0,0.0
539,539.0,0.15879358190372225,-0.35788855134619935,2.3901162604061152,0.3364158091549618,0.0003156966833837635,-0.13922246942168198,0.0,0.0,0.0,0.0
540,540.0,0.15633910615442576,-0.36382128557200216,2.386045762036854,0.3180678648926375,0.0027773085697867035,-0.11792221851054326,0.0,0.0,0.0,0.0
541,541.0,0.16076453415639827,-0.36039958610735784,2.383197482456215,0.3100076890292033,0.007851339557343075,-0.11443042497760088,0.0,0.0,0.0,0.0
542,542.0,0.15843397689084443,-0.36136673954455845,2.3892258752355064,0.2992577249287566,0.011166510913819656,-0.11529405027013466,0.0,0.0,0.0,0.0
543,543.0,0.1644147884762658,-0.35676729475636393,2.3938891843802965,0.30261878859438135,0.004405188622555633,-0.1238382259908794,0.0,0.0,0.0,0.0
544,544.0,0.17072817896579617,-0.354229684043211,2.397286596533762,0.3110715775528964,-0.003903345620660229,-0.13209194712463493,0.0,0.0,0.0,0.0
545,545.0,0.1957620512433945,-0.34488313666098214,2.4176387754765756,0.32353282885581647,-0.03491836339378714,-0.16131056733306495,0.0,0.0,0.0,0.0
546,546.0,0.2468575753447575,-0.32080351951293284,2.458211746795883,0.3234474272007515,-0.08546965526406851,-0.21815404378688663,0.0,0.0,0.0,0.0
547,547.0,0.2964437185299597,-0.29772849427435355,2.5027765134493487,0.3140059373826479,-0.12193116565085459,-0.2727662368088347,0.0,0.0,0.0,0.0
548,548.0,0.31151911148606976,-0.2949074626569166,2.5194086959331825,0.30841415687071927,-0.13133852596186302,-0.2939112343953283,0.0,0.0,0.0,0.0
549,549.0,0.31888090547887765,-0.29590961432185076,2.530936569883949,0.3217983215069102,-0.13248082991002552,-0.29897989441722506,0.0,0.0,0.0,0.0
550,550.0,0.3215391386029175,-0.2989104969932431,2.534082660277261,0.32680406824545116,-0.13191588382992755,-0.2993399771538351,0.0,0.0,0.0,0.0
551,551.0,0.32561868634856606,-0.2936100157402059,2.5375215687827533,0.3286915777372765,-0.13279303830082836,-0.30027469817062075,0.0,0.0,0.0,0.0
552,552.0,0.33356338452628403,-0.28712088196813695,2.5403568006558706,0.33721158666905293,-0.1381262325995003,-0.3050989836096361,0.0,0.0,0.0,0.0
553,553.0,0.3402734208340567,-0.28628144586914167,2.5447456912176944,0.34198846194428745,-0.14143109897392755,-0.3121110765505565,0.0,0.0,0.0,0.0
554,554.0,0.3635387820757756,-0.2771642027017208,2.5664702848116945,0.3467713456054017,-0.1532110093696003,-0.3366271485057231,0.0,0.0,0.0,0.0
555,555.0,0.38545286297642806,-0.27172145117358304,2.5787944156916534,0.3411267283953267,-0.14580275012079438,-0.3501010726221181,0.0,0.0,0.0,0.0
556,556.0,0.3804969352097462,-0.27252991784150593,2.568529293648997,0.3401060003385919,-0.13722604274420538,-0.33811415740216155,0.0,0.0,0.0,0.0
557,557.0,0.36760785395806983,-0.2746562867749338,2.5503169071270038,0.3256693526807106,-0.1140456913721939,-0.3168470932894738,0.0,0.0,0.0,0.0
558,558.0,0.35510313599741505,-0.27633977171840707,2.5405931881772776,0.31733730825693707,-0.09875318073578407,-0.3062046504249164,0.0,0.0,0.0,0.0
559,559.0,0.32446224103285864,-0.2831642862063117,2.5130691767902245,0.30577358957550055,-0.07244690744955996,-0.28007137798053616,0.0,0.0,0.0,0.0
560,560.0,0.3100246420632464,-0.2830720452764738,2.49940853057835,0.30540039901005256,-0.061301237933145035,-0.2641985544242078,0.0,0.0,0.0,0.0
561,561.0,0.27107662959646156,-0.2828553903526341,2.4702869531064713,0.31243331789442347,-0.04034246125075223,-0.22673016377075375,0.0,0.0,0.0,0.0
562,562.0,0.25135441127626934,-0.2835958388176018,2.453200503421737,0.30963717787846134,-0.026121043731947666,-0.2070602262207939,0.0,0.0,0.0,0.0
563,563.0,0.2016875251897682,-0.2801221514394993,2.413578752229074,0.30103920865145506,0.0030281837231634925,-0.16703241068064692,0.0,0.0,0.0,0.0
564,564.0,0.1431241212774782,-0.2718222175057579,2.3675138663469664,0.2884722573185486,0.03305876681274232,-0.11796755252645115,0.0,0.0,0.0,0.0
565,565.0,0.11244885849981713,-0.2664830341269683,2.340342910225165,0.2750415441241505,0.05062873508498942,-0.08835974141020415,0.0,0.0,0.0,0.0
566,566.0,0.052017465424362766,-0.2773401335165949,2.2852059042502804,0.24168096267304223,0.10232622365582458,-0.03053505929331137,0.0,0.0,0.0,0.0
567,567.0,0.019538247764672393,-0.2765913904627947,2.2560166877891517,0.2185035626465937,0.12912316097475962,-0.003157071228414578,0.0,0.0,0.0,0.0
568,568.0,-0.059720499251726726,-0.27929234808710557,2.211037618561455,0.18805945894943932,0.18016952726460317,0.05415174467635769,0.0,0.0,0.0,0.0
569,569.0,-0.09073944600133742,-0.28088843188921414,2.1848994669796253,0.17799331689104134,0.20614994859677394,0.08347418978101014,0.0,0.0,0.0,0.0
570,570.0,-0.1628639869440186,-0.28217005779088583,2.138096123759598,0.13156520982170664,0.25765235746547094,0.13516072747067234,0.0,0.0,0.0,0.0
571,571.0,-0.2256294819416314,-0.2838806219816327,2.089574404077192,0.05533725130551908,0.3046184130040919,0.17914958108389464,0.0,0.0,0.0,0.0
572,572.0,-0.2560455657989212,-0.28693358445772693,2.0661804827892976,0.012555323872865705,0.3283052515039511,0.19782626477113766,0.0,0.0,0.0,0.0
573,573.0,-0.2997110518257229,-0.2933944608331855,2.025055522634177,-0.0617271878213428,0.36437852123833403,0.23400341583195114,0.0,0.0,0.0,0.0
574,574.0,-0.3351977854849732,-0.300310215634038,1.9935027958465699,-0.09685537267494035,0.3887907296949534,0.2628636104537524,0.0,0.0,0.0,0.0
575,575.0,-0.3460122750062353,-0.30779682400841285,1.9849800159406317,-0.11055004769861342,0.3994373453666012,0.27191499387057433,0.0,0.0,0.0,0.0
576,576.0,-0.36711153755046877,-0.3129534254583335,1.961904251494333,-0.14277565148869956,0.41306748464901794,0.2864251646066475,0.0,0.0,0.0,0.0
577,577.0,-0.3763194126573617,-0.31337233437960815,1.9482807338228594,-0.15969085565408758,0.42192401730069234,0.29009418985265456,0.0,0.0,0.0,0.0
578,578.0,-0.3891467860032424,-0.31665627399753266,1.9286414029956418,-0.18527312855923786,0.4353496280239815,0.3032736115894814,0.0,0.0,0.0,0.0
579,579.0,-0.3964520759495546,-0.32163159660459373,1.9133310236854277,-0.19872536561458098,0.44617548758613423,0.32196442253254476,0.0,0.0,0.0,0.0
580,580.0,-0.4005705655803855,-0.3278949315059512,1.9105684403644851,-0.20396329682913944,0.4524189816415391,0.33094781091103354,0.0,0.0,0.0,0.0
581,581.0,-0.3977326789183918,-0.32537883714673993,1.8949746519852122,-0.21830287056539838,0.4614666608107182,0.34955450544219663,0.0,0.0,0.0,0.0
582,582.0,-0.3969357037558337,-0.33013802059626,1.891926255227559,-0.22998196920294278,0.46491483693620994,0.3565059851277216,0.0,0.0,0.0,0.0
583,583.0,-0.390527305189762,-0.3251945985230941,1.8845558499209747,-0.24947057338122286,0.47030387337585267,0.3651621570551206,0.0,0.0,0.0,0.0
584,584.0,-0.3884367347376384,-0.3233130686075427,1.8851965446302041,-0.2533413310595022,0.47482540709320686,0.365019320219896,0.0,0.0,0.0,0.0
585,585.0,-0.38768675907864825,-0.3223992100443578,1.8904239742004365,-0.2428746996288803,0.48475133560560524,0.3618894800205368,0.0,0.0,0.0,0.0
586,586.0,-0.38591840559124313,-0.32063678856241234,1.894566883250016,-0.2320622837743479,0.49138712432237325,0.35474815653143643,0.0,0.0,0.0,0.0
587,587.0,-0.38361819221481114,-0.32130143900008157,1.8955969143946925,-0.22769538845551243,0.4909243447249035,0.35216400948093074,0.0,0.0,0.0,0.0
588,588.0,-0.37715275195653397,-0.31810261759862674,1.8934934727868973,-0.21751415403275698,0.48539130913985556,0.3472821463162247,0.0,0.0,0.0,0.0
589,589.0,-0.3750123843367417,-0.3174117260796065,1.8948632730951602,-0.2111474519199061,0.48290138751706935,0.34488711941660033,0.0,0.0,0.0,0.0
590,590.0,-0.3665204790407965,-0.31760317954752726,1.904175603206282,-0.19774423071931047,0.47783833248436597,0.3358109660997651,0.0,0.0,0.0,0.0
591,591.0,-0.360767032911101,-0.3165938929205955,1.9104921487933775,-0.18646573263023547,0.47538497648853467,0.330322603293527,0.0,0.0,0.0,0.0
592,592.0,-0.3497671175548386,-0.31672698663111154,1.9254846029658277,-0.16440761925205696,0.47025307590899,0.3137242151324544,0.0,0.0,0.0,0.0
593,593.0,-0.3402288590909509,-0.3175734373025637,1.9365078595745673,-0.1514918271309343,0.4667709490084593,0.3044541108741808,0.0,0.0,0.0,0.0
594,594.0,-0.31985708869436424,-0.3184822732044066,1.9583790097620726,-0.12128212386166498,0.4601799262717165,0.2839597257931334,0.0,0.0,0.0,0.0
595,595.0,-0.308169696270155,-0.3199067295562936,1.9696403920364631,-0.10061167196930987,0.4563847382189284,0.2745679235014833,0.0,0.0,0.0,0.0
596,596.0,-0.2830878992082065,-0.3238105533599229,1.9930561539761333,-0.06549483267549146,0.4457797289519906,0.25661210230608955,0.0,0.0,0.0,0.0
597,597.0,-0.2690534926863451,-0.3248884890221379,2.0041013900113107,-0.05229480807543747,0.4389107830853083,0.2471375155138603,0.0,0.0,0.0,0.0
598,598.0,-0.23832993371912445,-0.32855755374618495,2.030476807547196,-0.030354666726438807,0.42316161346216835,0.22663350023444082,0.0,0.0,0.0,0.0
599,599.0,-0.222739136720624,-0.3294321430331523,2.0457614402843034,-0.01562963986096292,0.4122687634324868,0.21642170428439006,0.0,0.0,0.0,0.0
600,600.0,-0.18997862193069526,-0.3315610913154756,2.075620733907543,0.016747787898745634,0.39479942855978345,0.1933300783441368,0.0,0.0,0.0,0.0
601,601.0,-0.17121624837210406,-0.33149031129123835,2.0906842239867456,0.03458089292909429,0.3868138040237144,0.17820157825190255,0.0,0.0,0.0,0.0
602,602.0,-0.1347796574134643,-0.3312554218862331,2.1242753992772574,0.07414593907833046,0.3624716237892683,0.14492869598759475,0.0,0.0,0.0,0.0
603,603.0,-0.09737884538120599,-0.3295849797159006,2.1585874195313965,0.11550966449461401,0.33453166414452157,0.10792615878919318,0.0,0.0,0.0,0.0
604,604.0,-0.07780547873272867,-0.326444310217591,2.1746768343308167,0.13551345312648067,0.31771867208318066,0.08630839586585787,0.0,0.0,0.0,0.0
605,605.0,-0.03370938019150465,-0.32271876145500883,2.2070948831895563,0.1688227868352655,0.28195139083112775,0.04935541592045564,0.0,0.0,0.0,0.0
606,606.0,-0.013675426099116324,-0.3217556145139989,2.2210479188168515,0.18240375004781073,0.26402089800468603,0.027932962345929103,0.0,0.0,0.0,0.0
607,607.0,0.021606675328798917,-0.3156730997598165,2.252711440072339,0.21134068384423635,0.22356867213667625,-0.010999964420565344,0.0,0.0,0.0,0.0
608,608.0,0.06114807579180639,-0.31364463184734964,2.2817511457951456,0.23080070739131178,0.18662338401013268,-0.05192659185445487,0.0,0.0,0.0,0.0
609,609.0,0.07991306836796738,-0.31088295505457286,2.2967710101702217,0.23555724440193967,0.1701081326812713,-0.07344234809548662,0.0,0.0,0.0,0.0
610,610.0,0.12091137386391657,-0.3043021793396181,2.3349141342294786,0.24371650936451184,0.13518521393125177,-0.1184230839758077,0.0,0.0,0.0,0.0
611,611.0,0.14808970139554947,-0.2996405700713642,2.3511792217827976,0.24772091862656057,0.1150344075549591,-0.1445020807499194,0.0,0.0,0.0,0.0
612,612.0,0.1959791052356689,-0.28494326718113794,2.392832680529004,0.25240544149761496,0.07168477477950666,-0.19622025758803824,0.0,0.0,0.0,0.0
613,613.0,0.22041741885925606,-0.2790717616853643,2.4109733718294675,0.25496035057090266,0.04526420507607383,-0.22381922230381676,0.0,0.0,0.0,0.0
614,614.0,0.26959895985645854,-0.2603313974112406,2.4566665432184007,0.2580999291667991,-0.000577115742799093,-0.27725163599332603,0.0,0.0,0.0,0.0
615,615.0,0.2963498084286004,-0.2544126038960644,2.475513305919375,0.25968181494601017,-0.0213638680398478,-0.30039008373457865,0.0,0.0,0.0,0.0
616,616.0,0.32770508617341726,-0.24535574252135267,2.5091901891832697,0.26003455593469943,-0.04976280638041304,-0.3321949060839601,0.0,0.0,0.0,0.0
617,617.0,0.335958347005135,-0.24930945647390884,2.5203193300884275,0.2736049972412138,-0.0578884127570633,-0.3370399410497891,0.0,0.0,0.0,0.0
618,618.0,0.33570937750201946,-0.25304103650189497,2.520435399374833,0.28225378554871194,-0.06038151125716709,-0.33399393469746763,0.0,0.0,0.0,0.0
619,619.0,0.33716705847376716,-0.2535789672183474,2.5222275007801134,0.294988667822661,-0.06899455291837257,-0.3343658887974343,0.0,0.0,0.0,0.0
620,620.0,0.3393930501822022,-0.25110409579529763,2.5244434160455143,0.2974153513345705,-0.0739783649282606,-0.337326469830721,0.0,0.0,0.0,0.0
621,621.0,0.34488133016575834,-0.24687386928432858,2.529025514397253,0.2971727851271028,-0.07756519176351129,-0.3421798002177026,0.0,0.0,0.0,0.0
622,622.0,0.3471795995824094,-0.24612436371880952,2.5311399882426175,0.29827530701727145,-0.0769891798990014,-0.34380024391088654,0.0,0.0,0.0,0.0
623,623.0,0.35586155881669534,-0.2483154711428333,2.53831420697228,0.3029687661138127,-0.075565260008753,-0.3514910268662507,0.0,0.0,0.0,0.0
624,624.0,0.3644047488864353,-0.24577453811389102,2.5481848304574264,0.3036308025190708,-0.07835146156931272,-0.3591678159520006,0.0,0.0,0.0,0.0
625,625.0,0.38591078808640317,-0.23492816485655416,2.5703966846636894,0.291103939065643,-0.08251106171925741,-0.3787212009299983,0.0,0.0,0.0,0.0
626,626.0,0.39422422729689083,-0.23037995399443018,2.5774500180206146,0.2850776247860369,-0.08014077635364802,-0.3845262673166809,0.0,0.0,0.0,0.0
627,627.0,0.3982889942765911,-0.23341559933904982,2.579860695113206,0.28756802412244853,-0.07441141631490492,-0.3868903828057581,0.0,0.0,0.0,0.0
628,628.0,0.39463031375307694,-0.23949757727000115,2.575290313040461,0.2888250396694402,-0.06686017108047536,-0.38294414363654167,0.0,0.0,0.0,0.0
629,629.0,0.38681532119165185,-0.24511117689927156,2.564306440192141,0.2901426337396436,-0.05449452561262856,-0.37293317068417714,0.0,0.0,0.0,0.0
630,630.0,0.3856116087461533,-0.24510221230679297,2.55898879983184,0.28952290659732616,-0.049945629684896,-0.3680922756065796,0.0,0.0,0.0,0.0
631,631.0,0.38412945694736556,-0.2431215649333827,2.5544043385039408,0.28482028466910414,-0.04050654838554352,-0.3588637215132451,0.0,0.0,0.0,0.0
632,632.0,0.3805151394719258,-0.2439596451121719,2.5484377707693606,0.2810169801921636,-0.032689876520303016,-0.3507965138481147,0.0,0.0,0.0,0.0
633,633.0,0.36943106697218364,-0.2490832981935852,2.531207635794309,0.27953106662991745,-0.017555272705000586,-0.3356557753688883,0.0,0.0,0.0,0.0
634,634.0,0.3643168381532435,-0.2533779943048385,2.5224241936596346,0.27879136913343555,-0.012419847883631503,-0.32629569954675486,0.0,0.0,0.0,0.0
635,635.0,0.3531189266992665,-0.25406994447869985,2.5106198668689914,0.26692241527709837,0.00429200601563917,-0.31389679950895644,0.0,0.0,0.0,0.0
636,636.0,0.34979809145892904,-0.25319656478439795,2.506332917585563,0.2619029063672526,0.0096419452601716,-0.30720334476114514,0.0,0.0,0.0,0.0
637,637.0,0.3432282555853141,-0.2546676324931695,2.4967486154419185,0.26109026678429686,0.01750616465346579,-0.30103719208858704,0.0,0.0,0.0,0.0
638,638.0,0.33607037738635326,-0.25644700720966246,2.489538153673407,0.263940814581936,0.01689070543364468,-0.29627645983641576,0.0,0.0,0.0,0.0
639,639.0,0.31288832556252333,-0.2607277772122066,2.468682237415542,0.27046035017433045,0.028257861698324,-0.27583837823099083,0.0,0.0,0.0,0.0
640,640.0,0.29935193808075455,-0.26290059435707397,2.455253080943766,0.27224767097923075,0.0334853271326074,-0.2594489312505468,0.0,0.0,0.0,0.0
641,641.0,0.2690564272527117,-0.26247240823565915,2.4272817336456884,0.2702372010957927,0.04993943024910652,-0.22654234339521753,0.0,0.0,0.0,0.0
642,642.0,0.24978843328053033,-0.26072943281329725,2.4141892490223547,0.2707727450895717,0.05473671385834314,-0.2114704677880571,0.0,0.0,0.0,0.0
643,643.0,0.21844722251368384,-0.2541534242140717,2.387366293409159,0.2675620092352443,0.06782444174916456,-0.17770882420291353,0.0,0.0,0.0,0.0
644,644.0,0.19909986335555266,-0.25026909802308417,2.3721551980708204,0.26712331122974825,0.0736627085154459,-0.16134453042673275,0.0,0.0,0.0,0.0
645,645.0,0.16070173899536808,-0.2436039636873278,2.3397308918179114,0.26670261800682826,0.08885939183217624,-0.12149034193422516,0.0,0.0,0.0,0.0
646,646.0,0.13958885346632774,-0.24028528543672759,2.3225941455553456,0.26792714816578067,0.09742973745105059,-0.09742973745105059,0.0,0.0,0.0,0.0
647,647.0,0.09519575023326052,-0.24201893423769177,2.2879882633983666,0.2650588022562217,0.1267758588498719,-0.05202968572289388,0.0,0.0,0.0,0.0
648,648.0,0.0733818250778002,-0.24461801226859714,2.271302211416256,0.25751043213233127,0.14055556383345486,-0.02766976485867801,0.0,0.0,0.0,0.0
649,649.0,0.03459790157332506,-0.24720453375931065,2.2467831884270435,0.23784096182037934,0.1725346519342746,0.009345214592470475,0.0,0.0,0.0,0.0
650,650.0,0.018108997228872006,-0.24563361702027012,2.2354072573910004,0.22722010164909456,0.18713844810457295,0.026873896619130987,0.0,0.0,0.0,0.0
651,651.0,-0.01488255304060923,-0.24492020555306074,2.216399468761077,0.20295130190748512,0.21671231521948656,0.06603735685102496,0.0,0.0,0.0,0.0
652,652.0,-0.031078005915401205,-0.24466879546507941,2.203427369756193,0.18777751810940652,0.2341606261051219,0.08567295123054539,0.0,0.0,0.0,0.0
653,653.0,-0.06555794117019254,-0.2435681987155766,2.1736298984608706,0.15036393295352912,0.2650355252428795,0.130819743361338,0.0,0.0,0.0,0.0
654,654.0,-0.08426773357000211,-0.2435370078784968,2.1572254873064343,0.13189304735683088,0.279475790628576,0.1577458695126475,0.0,0.0,0.0,0.0
655,655.0,-0.12446612671964075,-0.24369346822221388,2.1222417525746935,0.09856547867390571,0.3142561970493467,0.217084387080687,0.0,0.0,0.0,0.0
656,656.0,-0.16455063217561913,-0.25173190670917106,2.095011895591457,0.06341948390781837,0.3475886734340878,0.2723210740282185,0.0,0.0,0.0,0.0
657,657.0,-0.17878191627817452,-0.2558950194923808,2.082286975305175,0.04755190012540172,0.359750592844964,0.30170206409586986,0.0,0.0,0.0,0.0
658,658.0,-0.20882742432159404,-0.26242679269824304,2.063747945384767,0.01920919357624403,0.3810709954975219,0.35155100045729326,0.0,0.0,0.0,0.0
659,659.0,-0.2225495407549379,-0.2672815835487897,2.057922412278242,0.006525043801728081,0.39028062549939746,0.37512942590292553,0.0,0.0,0.0,0.0
660,660.0,-0.24188474984484762,-0.27384672685834455,2.0464572788776696,-0.04372594083949705,0.38986261878826073,0.4262707023242392,0.0,0.0,0.0,0.0
661,661.0,-0.2602229105994136,-0.2856269363902483,2.0424943377294875,-0.09539163599196794,0.3792417984684713,0.47410783475265506,0.0,0.0,0.0,0.0
662,662.0,-0.2618697459404674,-0.28982991991371904,2.040484710619078,-0.11770364717161816,0.37739262761932646,0.4954043374100713,0.0,0.0,0.0,0.0
663,663.0,-0.2716672424232176,-0.2956227895052534,2.0362786121299328,-0.14785211664727183,0.3695867990407253,0.5348262496234808,0.0,0.0,0.0,0.0
664,664.0,-0.275536250632704,-0.2968175966401323,2.033083165420387,-0.1648131126123094,0.3658017457284216,0.5487256710104836,0.0,0.0,0.0,0.0
665,665.0,-0.27994415935525757,-0.29739810331107697,2.029995845589617,-0.1967377529137701,0.3625805975559236,0.5725678851829774,0.0,0.0,0.0,0.0
666,666.0,-0.2780999275247688,-0.2996093478216235,2.0326933644851617,-0.19918342629158317,0.361828318509908,0.5932535091770307,0.0,0.0,0.0,0.0
667,667.0,-0.2750572924524945,-0.2988120670235648,2.0385052611920753,-0.20032818440134934,0.35815990747215726,0.6012424750070274,0.0,0.0,0.0,0.0
668,668.0,-0.27347510490097643,-0.2968573626143021,2.0492458774362845,-0.19842355251521201,0.35428099374079197,0.613483707648214,0.0,0.0,0.0,0.0
669,669.0,-0.27063141449564915,-0.2959408678791472,2.0499220254195087,-0.19903051828717244,0.35313981813157413,0.6212378044304807,0.0,0.0,0.0,0.0
670,670.0,-0.2751976219216622,-0.2981915897938036,2.0372493288201055,-0.2181604580940891,0.34754761327490863,0.6370929716276111,0.0,0.0,0.0,0.0
671,671.0,-0.2799452134873089,-0.3006886562843382,2.027755718184982,-0.2295291521739758,0.34160512666984705,0.6481843506045767,0.0,0.0,0.0,0.0
672,672.0,-0.2884504028731507,-0.3039756869302133,2.015910786296925,-0.25480621919040664,0.33067565009619093,0.6739382152539649,0.0,0.0,0.0,0.0
673,673.0,-0.2900059666068417,-0.3117207792739454,2.0191868517400215,-0.28096812801284593,0.3247068392466625,0.6890436746808395,0.0,0.0,0.0,0.0
674,674.0,-0.29145492054580857,-0.3107156802409446,2.016489097489606,-0.2934160089999993,0.3146457391427419,0.6905005577565301,0.0,0.0,0.0,0.0
675,675.0,-0.2941964963181039,-0.31162320824804696,2.0145122149594226,-0.29786830470944337,0.31722493802943347,0.6915743303824843,0.0,0.0,0.0,0.0
676,676.0,-0.28742409912714195,-0.3115395087382553,2.0117678648954813,-0.2976663918551166,0.3144952922583609,0.6955672812808191,0.0,0.0,0.0,0.0
677,677.0,-0.2928018470674504,-0.3096621592947536,2.012119677707806,-0.2944797945261074,0.3186974965562636,0.695329120844565,0.0,0.0,0.0,0.0
678,678.0,-0.28468906039920444,-0.30446365383769497,2.0080800745037046,-0.2514111326405785,0.34626569356481446,0.6901832973263381,0.0,0.0,0.0,0.0
679,679.0,-0.28500997678011897,-0.30340871363883487,2.0058785876856824,-0.23012368031554906,0.36279471335923336,0.6886383163237587,0.0,0.0,0.0,0.0
680,680.0,-0.2725457031588399,-0.29476860542887173,2.001372685328648,-0.19882731121209837,0.38191079049010224,0.6912491544933658,0.0,0.0,0.0,0.0
681,681.0,-0.27464672142849555,-0.29131309884610873,2.002221096562708,-0.19950690825510095,0.3768764440056268,0.6978832801712059,0.0,0.0,0.0,0.0
682,682.0,-0.26846004906487986,-0.29023639051541517,2.0010945694165847,-0.2008721702677915,0.3753972790254164,0.7016526876362664,0.0,0.0,0.0,0.0
683,683.0,-0.2726557108375309,-0.292223306869731,2.0061258016861756,-0.20502732763488393,0.3731157154075391,0.7009075403221486,0.0,0.0,0.0,0.0
684,684.0,-0.27018116263733344,-0.29426640289040945,2.006039434597423,-0.20635041362141848,0.3748705154785893,0.6999684275099924,0.0,0.0,0.0,0.0
685,685.0,-0.27200584085338264,-0.29463933288276534,2.0074421138812846,-0.20416138998207833,0.3760554672482416,0.7007184054969542,0.0,0.0,0.0,0.0
686,686.0,-0.2736381238975741,-0.2928940405001331,2.0068772760187095,-0.1974269631895137,0.38192327348854993,0.7002644265301815,0.0,0.0,0.0,0.0
687,687.0,-0.27233597137140536,-0.29341104393748424,2.0066973317265338,-0.19552346814533675,0.3834526829680432,0.7007452800287686,0.0,0.0,0.0,0.0
688,688.0,-0.27282798053924423,-0.29313351546596583,2.0069021165998095,-0.195128004632669,0.38380377277839833,0.7003315990494546,0.0,0.0,0.0,0.0
689,689.0,-0.27382102536474084,-0.2937646464630969,2.0074799615905885,-0.1928021920601203,0.38615500087539484,0.700434190977669,0.0,0.0,0.0,0.0
690,690.0,-0.27319767492681246,-0.29320381670187284,2.0075906232302803,-0.18904293554813567,0.3901219198707732,0.7000950260838661,0.0,0.0,0.0,0.0
691,691.0,-0.27360374381819,-0.29294525990195125,2.0081804560555643,-0.17846784068303326,0.39841272613826806,0.6987989423772543,0.0,0.0,0.0,0.0
692,692.0,-0.2743746042214882,-0.29348062013263193,2.0084285209830925,-0.17577073643989602,0.4009406809409076,0.697969269278838,0.0,0.0,0.0,0.0
693,693.0,-0.2754105080437792,-0.2935732804340007,2.0093343903209164,-0.1754842964658525,0.40413779992770826,0.697116598020885,0.0,0.0,0.0,0.0
694,694.0,-0.27637501179398927,-0.2944964924691737,2.0098376505165607,-0.17612417968050195,0.40303341231491374,0.6970128285081114,0.0,0.0,0.0,0.0
695,695.0,-0.2750000308700785,-0.29410378799119175,2.0095176485338135,-0.17494914678333495,0.4025428333817344,0.6974176342320211,0.0,0.0,0.0,0.0
696,696.0,-0.27354163121414365,-0.294242275991722,2.008976364863381,-0.1739651557598385,0.40311891294636776,0.6978314785675515,0.0,0.0,0.0,0.0
697,697.0,-0.2722322300781889,-0.29357049790420353,2.0086280641628624,-0.1724809125861312,0.40250386639615215,0.6980459001468309,0.0,0.0,0.0,0.0
698,698.0,-0.27300769506376754,-0.2920945732182096,2.008367407877338,-0.16988306531972025,0.4060672248614352,0.6978360429321842,0.0,0.0,0.0,0.0
699,699.0,-0.27324046282452324,-0.2917098536888192,2.008348521830216,-0.1633383686699124,0.41009315326855317,0.6976276063479597,0.0,0.0,0.0,0.0
700,700.0,-0.27383553090986135,-0.2916059293106691,2.0085927744900602,-0.15938299419518207,0.4143420794176983,0.697026361947059,0.0,0.0,0.0,0.0
701,701.0,-0.27347397403086987,-0.2913237905017628,2.008329633327148,-0.15376114186240597,0.4176099036532179,0.6973772680286332,0.0,0.0,0.0,0.0
702,702.0,-0.27255298186126986,-0.2923828090029622,2.008056722631291,-0.15412543166648876,0.41703825604066075,0.6970813423587185,0.0,0.0,0.0,0.0
703,703.0,-0.27170664331433636,-0.29216841683212774,2.008012799499891,-0.15664081263140292,0.4139674469908565,0.6979468616786142,0.0,0.0,0.0,0.0
704,704.0,0.3890504556864227,-0.3593457124625482,2.414177541891913,0.06593974967551776,0.003507628769039786,-0.3895729097854326,0.0,0.0,0.0,0.0
705,705.0,0.3861134378461281,-0.35805279231111864,2.4119856519113743,0.05930473187473039,0.006993348339965579,-0.3918766836631969,0.0,0.0,0.0,0.0
706,706.0,0.3858533180711428,-0.3584673540519252,2.410837726550544,0.05601229478960902,0.009859624024394133,-0.3930238096220347,0.0,0.0,0.0,0.0
707,707.0,0.3844862272065897,-0.3593728001646963,2.4094079545858578,0.052801542035377846,0.011064648162822037,-0.3948125341652605,0.0,0.0,0.0,0.0
708,708.0,0.3842337240006252,-0.3601076181657267,2.407803181045195,0.05061160649975339,0.011273674824595223,-0.39583923101657464,0.0,0.0,0.0,0.0
709,709.0,0.3832223994310748,-0.3610879867280651,2.4075347796115074,0.049948784488454696,0.00995258029603858,-0.3968965929682795,0.0,0.0,0.0,0.0
710,710.0,0.38272451449890904,-0.3621776322086437,2.4084564047359365,0.04959232621866847,0.007150852584920682,-0.3975560622123704,0.0,0.0,0.0,0.0
